dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-01 00:09:00,55380.500,130.164,127.061,128.481,1.647,0.172,1.530
2023-04-01 00:19:00,55380.570,129.973,126.878,128.587,1.643,0.170,1.526
2023-04-01 00:30:00,55380.640,130.513,127.167,128.934,1.644,0.169,1.528
2023-04-01 00:40:00,55380.710,131.034,127.449,130.087,1.648,0.175,1.531
2023-04-01 00:50:00,55380.890,131.501,128.314,130.552,1.653,0.173,1.536
2023-04-01 01:00:00,55380.960,131.375,127.728,129.988,1.648,0.169,1.532
2023-04-01 01:10:00,55381.030,131.324,127.710,130.049,1.647,0.172,1.530
2023-04-01 01:20:00,55381.100,131.010,127.569,129.689,1.645,0.167,1.530
2023-04-01 01:30:00,55381.270,131.809,128.308,130.752,1.653,0.172,1.535
2023-04-01 01:40:00,55382.340,125.596,121.932,124.819,22.328,20.755,21.842
2023-04-01 01:50:00,55383.560,125.994,122.254,125.066,22.401,20.805,21.827
2023-04-01 02:00:00,55384.790,126.070,122.706,125.158,22.246,20.980,21.809
2023-04-01 02:09:00,55386.120,126.381,122.722,125.215,22.418,20.739,21.705
2023-04-01 02:20:00,55387.090,132.973,129.066,132.029,1.657,0.170,1.540
2023-04-01 02:30:00,55387.160,132.485,129.477,131.797,1.657,0.172,1.540
2023-04-01 02:40:00,55387.230,130.932,127.572,129.815,1.648,0.169,1.531
2023-04-01 02:50:00,55387.410,130.956,127.704,129.620,1.648,0.174,1.529
2023-04-01 03:00:00,55387.480,131.025,127.617,129.630,1.646,0.171,1.530
2023-04-01 03:10:00,55387.550,130.992,127.660,129.458,1.644,0.167,1.530
2023-04-01 03:20:00,55387.620,131.975,128.079,130.664,1.653,0.172,1.535
2023-04-01 03:30:00,55387.790,133.606,129.999,132.672,1.658,0.167,1.542
2023-04-01 03:40:00,55387.860,132.612,129.178,131.778,1.655,0.172,1.538
2023-04-01 03:50:00,55387.930,132.825,129.029,131.527,1.656,0.170,1.539
2023-04-01 04:00:00,55388.000,132.336,128.283,131.334,1.654,0.169,1.536
2023-04-01 04:09:00,55388.180,133.237,129.515,132.349,1.655,0.168,1.540
2023-04-01 04:19:00,55388.660,127.160,123.680,125.955,22.463,21.267,21.785
2023-04-01 04:29:00,55389.890,126.352,122.213,125.148,22.561,20.824,21.670
2023-04-01 04:40:00,55391.120,127.478,123.061,126.451,22.537,20.647,21.663
2023-04-01 04:50:00,55392.440,125.934,122.126,125.396,22.198,20.833,21.800
2023-04-01 05:00:00,55393.670,125.900,121.840,124.849,22.381,21.025,21.595
2023-04-01 05:10:00,55394.610,121.836,117.619,120.930,31.888,31.480,31.019
2023-04-01 05:20:00,55396.350,120.503,116.388,119.344,30.468,30.287,29.423
2023-04-01 05:30:00,55398.130,115.697,111.579,114.309,43.389,45.209,41.522
2023-04-01 05:40:00,55399.890,120.178,116.114,118.876,32.579,32.193,31.442
2023-04-01 05:50:00,55401.700,118.823,114.595,117.381,32.646,32.212,31.290
2023-04-01 06:00:00,55403.180,122.229,117.811,120.490,22.869,22.355,21.887
2023-04-01 06:09:00,55404.820,120.992,116.346,120.261,34.931,33.385,30.175
2023-04-01 06:19:00,55406.410,124.089,119.445,122.462,22.969,22.095,22.077
2023-04-01 06:30:00,55407.890,122.694,117.803,121.384,32.607,29.714,30.535
2023-04-01 06:40:00,55409.740,123.473,118.894,122.139,32.396,29.736,30.490
2023-04-01 06:50:00,55411.470,123.516,118.793,121.951,32.655,29.880,30.492
2023-04-01 07:00:00,55413.360,123.253,118.429,122.216,34.150,32.506,31.079
2023-04-01 07:10:00,55415.510,122.705,118.202,121.393,32.500,29.971,30.732
2023-04-01 07:20:00,55417.340,125.443,120.625,124.044,22.929,20.551,21.733
2023-04-01 07:30:00,55418.570,125.720,120.660,124.168,22.999,20.621,21.537
2023-04-01 07:40:00,55418.850,132.724,126.979,131.047,1.657,0.168,1.540
2023-04-01 07:50:00,55419.050,132.885,127.185,131.548,1.778,0.173,1.660
2023-04-01 08:00:00,55419.250,129.727,123.694,128.584,12.821,12.385,11.802
2023-04-01 08:10:00,55419.340,133.065,127.504,132.324,2.008,0.171,1.895
2023-04-01 08:20:00,55419.420,132.997,127.247,132.310,2.003,0.170,1.892
2023-04-01 08:30:00,55419.620,132.174,126.944,131.226,2.004,0.173,1.892
2023-04-01 08:40:00,55419.700,131.189,126.086,130.529,2.003,0.174,1.890
2023-04-01 08:50:00,55420.100,123.501,118.432,122.519,23.303,21.335,22.294
2023-04-01 09:00:00,55421.450,126.933,122.694,126.559,22.293,21.122,22.023
2023-04-01 09:09:00,55422.700,126.546,121.600,125.854,22.751,20.955,22.133
2023-04-01 09:20:00,55424.050,127.989,122.943,127.433,22.640,20.707,22.078
2023-04-01 09:30:00,55425.430,128.162,123.124,127.157,22.584,20.804,21.669
2023-04-01 09:40:00,55426.670,127.622,123.006,126.887,22.532,20.907,22.010
2023-04-01 09:50:00,55427.620,133.486,128.791,132.148,2.130,0.179,2.015
2023-04-01 10:00:00,55427.710,131.311,126.301,130.091,2.132,0.180,2.017
2023-04-01 10:10:00,55427.930,131.387,126.552,130.472,2.000,0.173,1.886
2023-04-01 10:20:00,55428.010,129.386,125.125,128.366,2.000,0.176,1.888
2023-04-01 10:30:00,55428.110,134.030,129.303,132.964,2.006,0.175,1.891
2023-04-01 10:40:00,55428.520,132.128,128.121,131.520,1.652,0.173,1.534
2023-04-01 10:50:00,55428.590,131.855,127.738,131.055,1.650,0.174,1.532
2023-04-01 11:00:00,55428.670,133.345,128.495,133.837,4.598,4.140,1.545
2023-04-01 11:09:00,55428.770,131.136,126.016,130.769,12.333,12.976,11.724
2023-04-01 11:19:00,55428.930,134.088,129.624,133.811,1.664,0.173,1.545
2023-04-01 11:29:00,55429.000,134.344,130.371,134.627,1.664,0.170,1.546
2023-04-01 11:40:00,55429.070,134.760,130.030,135.059,1.672,0.175,1.552
2023-04-01 11:50:00,55429.580,128.425,123.860,128.459,22.394,21.006,22.052
2023-04-01 12:00:00,55430.820,125.815,121.597,125.626,22.172,21.170,21.822
2023-04-01 12:10:00,55432.050,126.685,121.719,126.488,22.360,20.643,21.744
2023-04-01 12:20:00,55433.050,131.851,126.834,132.482,4.875,4.373,1.538
2023-04-01 12:30:00,55433.240,132.449,128.147,132.049,1.659,0.174,1.538
2023-04-01 12:40:00,55433.310,132.365,127.781,132.101,1.656,0.174,1.536
2023-04-01 12:50:00,55433.380,135.080,131.035,135.145,1.673,0.173,1.552
2023-04-01 13:00:00,55433.560,132.148,127.256,131.726,12.696,13.386,12.146
2023-04-01 13:09:00,55434.610,126.066,121.305,126.106,33.400,33.313,32.821
2023-04-01 13:20:00,55436.210,132.671,128.568,132.642,21.743,20.685,21.703
2023-04-01 13:30:00,55437.470,130.478,126.587,129.583,21.835,21.243,21.227
2023-04-01 13:40:00,55438.000,137.402,131.115,137.575,9.261,9.608,1.686
2023-04-01 13:50:00,55438.360,138.459,133.461,138.392,1.801,0.172,1.683
2023-04-01 14:00:00,55438.450,137.680,133.255,137.688,1.799,0.169,1.682
2023-04-01 14:10:00,55438.680,138.817,134.389,138.920,1.695,0.170,1.577
2023-04-01 14:20:00,55438.760,138.803,134.399,138.563,1.694,0.171,1.576
2023-04-01 14:30:00,55438.830,136.621,132.598,137.037,4.867,4.387,1.566
2023-04-01 14:40:00,55439.030,136.635,132.848,135.660,1.676,0.172,1.557
2023-04-01 14:50:00,55439.100,135.662,132.716,134.243,1.667,0.171,1.549
2023-04-01 15:00:00,55439.180,135.067,132.041,134.489,1.669,0.172,1.550
2023-04-01 15:10:00,55439.370,131.464,128.252,129.912,1.646,0.169,1.531
2023-04-01 15:20:00,55439.800,127.370,123.865,126.040,22.330,21.599,21.563
2023-04-01 15:30:00,55441.030,127.880,124.280,126.735,22.004,21.312,21.335
2023-04-01 15:40:00,55442.310,130.860,126.603,130.050,25.087,23.500,24.365
2023-04-01 15:50:00,55443.530,136.830,132.431,136.559,11.243,10.350,11.843
2023-04-01 16:00:00,55443.770,137.319,133.028,136.628,4.662,3.331,4.952
2023-04-01 16:10:00,55443.890,138.929,134.223,138.662,1.697,0.173,1.577
2023-04-01 16:19:00,55444.050,134.668,129.654,134.833,17.236,17.148,13.312
2023-04-01 16:30:00,55444.180,137.917,133.993,137.557,1.799,0.173,1.682
2023-04-01 16:40:00,55444.250,139.323,134.158,137.880,1.805,0.174,1.688
2023-04-01 16:50:00,55444.450,136.114,131.500,134.896,1.782,0.170,1.666
2023-04-01 17:00:00,55444.540,135.973,130.445,135.171,4.862,4.375,1.672
2023-04-01 17:09:00,55444.620,137.471,132.128,136.219,1.792,0.170,1.676
2023-04-01 17:19:00,55444.700,138.537,133.719,137.279,1.796,0.172,1.680
2023-04-01 17:30:00,55444.910,138.195,132.777,136.373,1.794,0.171,1.678
2023-04-01 17:40:00,55444.980,139.072,133.597,137.308,1.798,0.169,1.683
2023-04-01 17:50:00,55445.390,131.525,126.199,130.562,22.819,20.880,21.675
2023-04-01 18:00:00,55446.700,126.312,120.790,125.444,33.919,33.507,31.768
2023-04-01 18:09:00,55448.010,131.246,125.789,130.185,22.470,20.545,21.305
2023-04-01 18:19:00,55449.040,136.864,130.905,135.227,1.789,0.178,1.669
2023-04-01 18:30:00,55449.120,136.507,130.631,134.126,1.672,0.168,1.554
2023-04-01 18:40:00,55449.250,133.680,127.890,132.878,13.044,13.166,11.975
2023-04-01 18:50:00,55449.400,138.139,132.159,136.783,1.683,0.166,1.566
2023-04-01 19:00:00,55449.460,135.653,130.314,134.240,1.669,0.171,1.550
2023-04-01 19:10:00,55449.530,136.146,131.205,135.323,1.669,0.167,1.551
2023-04-01 19:20:00,55449.610,137.457,131.718,136.504,1.679,0.167,1.562
2023-04-01 19:30:00,55449.790,137.063,130.519,136.313,4.890,4.384,1.561
2023-04-01 19:40:00,55449.860,136.629,130.185,136.575,4.917,4.408,1.562
2023-04-01 19:50:00,55449.940,137.840,132.033,137.251,1.680,0.166,1.563
2023-04-01 20:00:00,55450.020,137.599,131.623,136.958,1.683,0.171,1.563
2023-04-01 20:09:00,55450.210,137.941,132.389,137.766,1.683,0.170,1.565
2023-04-01 20:19:00,55450.290,137.647,131.992,136.851,1.681,0.169,1.563
2023-04-01 20:30:00,55450.360,138.076,131.466,137.015,1.686,0.170,1.566
2023-04-01 20:40:00,55451.420,129.744,124.062,130.481,25.525,24.064,22.070
2023-04-01 20:50:00,55452.790,131.865,126.774,131.637,21.925,20.443,21.300
2023-04-01 21:00:00,55454.030,130.200,125.312,129.791,22.095,20.825,21.445
2023-04-01 21:09:00,55454.310,136.300,130.865,136.242,1.676,0.170,1.559
2023-04-01 21:20:00,55454.390,135.648,130.811,134.987,1.670,0.172,1.553
2023-04-01 21:30:00,55454.580,136.387,131.491,135.787,1.673,0.171,1.556
2023-04-01 21:40:00,55454.660,135.892,130.886,135.695,1.671,0.171,1.555
2023-04-01 21:50:00,55454.730,140.000,134.444,139.518,1.698,0.165,1.579
2023-04-01 22:00:00,55454.800,139.266,133.647,138.791,1.696,0.167,1.576
2023-04-01 22:09:00,55455.000,137.946,132.569,138.462,1.686,0.163,1.569
2023-04-01 22:19:00,55455.070,137.383,132.543,137.447,1.682,0.167,1.564
2023-04-01 22:30:00,55455.140,137.384,132.065,136.873,1.680,0.165,1.562
2023-04-01 22:40:00,55455.210,137.547,131.397,136.956,1.687,0.168,1.567
2023-04-01 22:50:00,55455.890,129.072,123.796,128.880,22.480,20.742,21.758
2023-04-01 23:00:00,55457.130,130.248,125.383,130.392,21.994,20.593,21.670
2023-04-01 23:10:00,55458.380,130.099,125.358,130.509,21.952,20.596,21.847
2023-04-01 23:20:00,55459.620,129.927,124.859,129.501,22.201,20.778,21.466
2023-04-01 23:30:00,55460.860,129.068,124.471,128.821,21.996,20.933,21.521
2023-04-01 23:40:00,55462.210,129.514,124.474,129.244,22.251,20.761,21.634
2023-04-01 23:50:00,55463.460,130.346,125.231,130.011,22.222,20.684,21.554
