dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-18 00:09:00,56934.640,133.025,128.754,132.238,13.023,13.203,12.524
2023-04-18 00:19:00,56934.820,136.506,133.210,135.749,1.688,0.169,1.574
2023-04-18 00:29:00,56934.890,137.255,133.726,136.823,1.701,0.170,1.585
2023-04-18 00:40:00,56935.070,132.509,128.427,131.822,13.043,13.491,12.681
2023-04-18 00:50:00,56935.180,136.859,132.869,136.152,1.691,0.169,1.574
2023-04-18 01:00:00,56935.250,135.734,132.595,135.176,1.687,0.171,1.571
2023-04-18 01:09:00,56935.440,132.310,128.511,131.628,12.883,13.649,12.571
2023-04-18 01:19:00,56935.540,135.749,132.227,134.970,1.685,0.170,1.569
2023-04-18 01:30:00,56935.610,136.132,132.676,135.538,1.690,0.172,1.573
2023-04-18 01:40:00,56936.770,128.385,125.090,127.444,21.922,21.008,21.462
2023-04-18 01:50:00,56938.000,126.930,123.751,126.228,21.961,21.064,21.676
2023-04-18 02:00:00,56939.240,130.041,126.585,129.503,21.862,20.629,21.593
2023-04-18 02:09:00,56940.600,126.792,122.607,126.103,33.793,33.553,32.636
2023-04-18 02:19:00,56941.670,136.217,132.693,135.774,1.688,0.169,1.572
2023-04-18 02:30:00,56941.750,137.551,133.579,137.029,1.698,0.165,1.582
2023-04-18 02:40:00,56941.950,137.871,134.143,137.599,1.710,0.169,1.593
2023-04-18 02:50:00,56942.030,138.216,133.828,137.740,1.703,0.166,1.587
2023-04-18 03:00:00,56942.100,136.775,133.072,136.203,1.691,0.168,1.576
2023-04-18 03:09:00,56942.310,135.920,132.175,135.007,1.688,0.168,1.573
2023-04-18 03:20:00,56942.390,136.119,132.469,135.476,1.687,0.170,1.572
2023-04-18 03:30:00,56942.460,136.292,132.304,135.953,1.690,0.172,1.575
2023-04-18 03:40:00,56942.670,136.723,132.463,135.940,1.690,0.168,1.575
2023-04-18 03:50:00,56942.740,137.112,133.298,136.949,1.696,0.165,1.580
2023-04-18 04:00:00,56942.810,138.204,134.057,138.095,1.703,0.170,1.587
2023-04-18 04:09:00,56943.020,137.350,132.703,137.870,4.847,4.351,1.584
2023-04-18 04:19:00,56943.390,131.075,126.695,131.552,25.546,24.284,22.499
2023-04-18 04:29:00,56944.650,131.690,127.683,131.417,21.907,20.320,21.655
2023-04-18 04:39:00,56946.020,130.940,127.240,130.507,21.851,20.600,21.601
2023-04-18 04:49:00,56947.270,129.447,125.657,129.179,22.013,20.530,21.818
2023-04-18 05:00:00,56948.480,129.697,125.418,128.911,22.244,21.551,22.069
2023-04-18 05:09:00,56950.330,124.834,121.188,123.971,31.263,31.015,31.058
2023-04-18 05:20:00,56952.110,124.680,120.851,123.431,31.577,31.116,30.854
2023-04-18 05:30:00,56953.910,125.228,120.771,124.269,33.441,33.356,31.428
2023-04-18 05:40:00,56955.810,121.848,116.959,120.775,46.122,46.257,42.673
2023-04-18 05:50:00,56957.450,125.999,121.260,124.566,34.483,34.458,32.811
2023-04-18 06:00:00,56959.130,127.119,123.091,125.994,31.018,29.835,30.298
2023-04-18 06:10:00,56961.000,126.352,122.512,124.967,30.512,29.730,29.449
2023-04-18 06:20:00,56962.330,123.420,119.242,121.574,34.232,34.229,32.063
2023-04-18 06:30:00,56963.730,128.714,124.796,127.161,22.460,20.744,21.588
