dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-24 00:09:00,57484.120,132.643,128.929,131.352,1.676,0.170,1.560
2023-04-24 00:20:00,57484.190,132.465,128.541,131.376,1.673,0.169,1.558
2023-04-24 00:30:00,57484.260,131.771,127.949,130.535,1.670,0.171,1.554
2023-04-24 00:40:00,57484.450,132.412,128.279,131.321,1.670,0.167,1.556
2023-04-24 00:50:00,57484.520,133.585,128.971,132.655,1.677,0.171,1.561
2023-04-24 01:00:00,57484.590,134.065,129.787,133.450,1.681,0.169,1.565
2023-04-24 01:09:00,57484.770,135.457,130.646,134.881,1.684,0.171,1.569
2023-04-24 01:19:00,57484.840,134.850,130.366,134.509,1.687,0.170,1.572
2023-04-24 01:29:00,57484.910,135.200,130.523,134.862,1.684,0.167,1.571
2023-04-24 01:39:00,57486.220,127.404,123.114,126.668,22.202,20.707,21.599
2023-04-24 01:49:00,57487.450,127.501,123.373,127.068,22.105,20.686,21.747
2023-04-24 02:00:00,57488.700,127.575,123.582,126.973,22.151,20.708,21.765
2023-04-24 02:09:00,57489.950,124.479,120.203,123.740,33.645,33.662,32.588
2023-04-24 02:20:00,57490.930,135.345,130.976,134.813,1.689,0.171,1.572
2023-04-24 02:30:00,57491.000,135.696,131.180,134.959,1.690,0.167,1.575
2023-04-24 02:40:00,57491.080,132.522,127.610,131.970,12.748,12.873,12.270
2023-04-24 02:50:00,57491.260,135.653,131.182,135.035,1.689,0.168,1.573
2023-04-24 03:00:00,57491.330,134.905,129.698,134.978,4.848,4.338,1.575
2023-04-24 03:09:00,57491.400,135.912,131.485,135.488,1.692,0.171,1.573
2023-04-24 03:20:00,57491.590,136.066,131.335,135.505,1.690,0.166,1.576
2023-04-24 03:30:00,57491.660,135.871,131.241,135.443,1.687,0.167,1.572
2023-04-24 03:40:00,57491.730,134.954,130.400,134.567,1.685,0.167,1.570
2023-04-24 03:50:00,57491.910,135.346,130.732,134.929,1.685,0.167,1.571
2023-04-24 04:00:00,57491.980,135.148,130.765,134.898,1.688,0.168,1.573
2023-04-24 04:10:00,57492.050,135.189,130.605,134.839,1.688,0.168,1.572
2023-04-24 04:20:00,57492.700,128.197,123.898,127.791,22.290,21.071,21.870
2023-04-24 04:30:00,57493.930,128.427,124.213,128.033,22.006,20.871,21.651
2023-04-24 04:40:00,57495.150,127.287,123.144,126.772,22.063,20.933,21.660
2023-04-24 04:50:00,57496.490,127.472,123.365,126.788,22.144,20.859,21.649
2023-04-24 05:00:00,57497.730,127.111,123.014,126.350,22.155,21.777,21.926
2023-04-24 05:09:00,57499.410,123.462,118.972,122.725,33.122,33.571,31.111
2023-04-24 05:19:00,57501.290,124.498,119.685,123.828,33.506,33.390,31.251
2023-04-24 05:30:00,57503.070,124.557,120.328,123.323,32.458,31.536,31.569
2023-04-24 05:40:00,57504.900,124.348,119.998,123.837,36.503,35.137,32.894
2023-04-24 05:50:00,57506.890,123.177,118.620,122.155,43.064,42.291,40.975
2023-04-24 06:00:00,57508.400,128.707,124.233,127.300,22.750,21.558,22.201
2023-04-24 06:09:00,57509.820,129.016,124.429,127.550,22.721,21.460,22.056
2023-04-24 06:19:00,57511.430,125.442,120.939,123.730,32.522,31.107,31.014
2023-04-24 06:29:00,57513.400,125.192,120.343,123.871,34.069,33.404,31.296
2023-04-24 06:39:00,57515.220,122.961,118.612,121.405,33.912,34.089,31.378
2023-04-24 06:49:00,57517.220,123.833,119.388,122.285,33.209,33.385,31.247
2023-04-24 07:00:00,57519.160,123.220,119.355,122.114,33.133,33.694,31.756
2023-04-24 07:09:00,57520.980,123.077,119.363,121.505,33.040,33.713,31.262
2023-04-24 07:19:00,57522.770,123.531,120.410,122.616,33.046,32.926,31.438
2023-04-24 07:30:00,57524.510,132.232,129.774,133.424,21.551,19.857,22.914
2023-04-24 07:39:00,57525.790,135.070,132.808,135.781,21.297,19.988,22.444
2023-04-24 07:50:00,57527.120,133.382,130.377,133.935,33.132,33.105,34.737
2023-04-24 07:59:00,57528.500,131.095,128.503,132.161,21.715,19.932,23.050
2023-04-24 08:10:00,57528.940,136.164,133.779,136.718,13.364,14.451,14.579
2023-04-24 08:19:00,57529.100,136.537,134.880,137.561,2.155,0.174,2.043
2023-04-24 08:30:00,57529.200,136.390,134.396,137.570,2.152,0.170,2.042
2023-04-24 08:40:00,57529.460,134.608,132.335,134.802,13.247,14.433,14.296
2023-04-24 08:50:00,57530.500,130.923,127.819,130.934,33.591,33.282,34.219
2023-04-24 09:00:00,57531.790,132.040,129.532,133.015,24.593,23.881,22.863
2023-04-24 09:09:00,57533.230,132.450,130.029,133.084,21.543,19.993,22.554
2023-04-24 09:19:00,57534.770,133.054,130.502,133.669,21.695,19.874,22.711
2023-04-24 09:30:00,57536.050,132.512,129.714,133.002,21.822,19.806,22.676
2023-04-24 09:40:00,57537.580,131.157,128.041,131.360,33.780,33.214,34.655
2023-04-24 09:50:00,57538.390,137.163,134.579,137.425,2.154,0.169,2.042
2023-04-24 10:00:00,57538.680,136.853,133.881,137.966,4.836,4.342,1.923
2023-04-24 10:09:00,57538.770,137.922,135.463,138.373,2.038,0.168,1.924
2023-04-24 10:19:00,57538.990,136.967,135.154,137.635,2.035,0.168,1.921
2023-04-24 10:29:00,57539.080,137.008,134.016,137.014,2.033,0.165,1.920
2023-04-24 10:40:00,57539.300,135.831,133.574,136.127,2.034,0.169,1.920
2023-04-24 10:50:00,57539.390,136.748,133.673,136.272,2.036,0.170,1.921
2023-04-24 11:00:00,57539.610,135.457,132.979,135.854,2.031,0.166,1.917
2023-04-24 11:10:00,57539.710,135.994,133.242,136.121,2.034,0.171,1.920
2023-04-24 11:20:00,57539.930,135.958,133.809,136.355,2.034,0.168,1.921
2023-04-24 11:30:00,57540.020,136.451,134.238,136.058,2.033,0.165,1.920
2023-04-24 11:40:00,57540.240,137.046,135.106,137.423,2.035,0.159,1.925
2023-04-24 11:50:00,57540.830,134.566,131.603,134.686,25.270,23.617,22.713
2023-04-24 12:00:00,57542.190,134.327,131.292,133.697,34.723,33.598,34.447
2023-04-24 12:09:00,57543.530,135.531,133.178,134.736,21.873,19.978,21.920
2023-04-24 12:20:00,57544.860,136.121,132.719,135.081,14.674,14.396,14.505
2023-04-24 12:30:00,57545.640,136.493,133.671,136.235,14.349,14.387,14.854
2023-04-24 12:40:00,57546.280,138.602,136.399,138.865,2.048,0.169,1.932
2023-04-24 12:50:00,57546.370,137.886,135.521,137.797,2.043,0.167,1.928
2023-04-24 13:00:00,57546.460,137.942,135.255,137.514,2.042,0.170,1.928
2023-04-24 13:10:00,57547.590,133.682,131.568,132.930,21.995,20.129,22.213
2023-04-24 13:20:00,57548.920,131.346,128.035,131.187,38.269,36.740,35.045
2023-04-24 13:30:00,57550.590,132.607,130.240,132.635,22.091,19.736,22.712
2023-04-24 13:40:00,57551.110,136.434,132.831,136.915,9.395,9.626,1.597
2023-04-24 13:50:00,57551.290,134.311,131.457,133.691,14.016,14.153,13.922
2023-04-24 14:00:00,57551.470,135.862,134.008,136.273,1.703,0.169,1.584
2023-04-24 14:09:00,57551.680,137.066,135.652,137.624,1.712,0.166,1.593
2023-04-24 14:19:00,57551.750,136.973,135.392,137.163,1.708,0.166,1.592
2023-04-24 14:29:00,57551.970,136.215,134.422,136.780,1.703,0.168,1.586
2023-04-24 14:39:00,57552.110,134.926,133.082,135.281,13.432,14.416,14.094
2023-04-24 14:49:00,57552.250,135.665,133.490,136.913,1.703,0.170,1.585
2023-04-24 14:59:00,57552.460,137.812,135.620,138.500,1.719,0.171,1.600
2023-04-24 15:09:00,57552.530,137.707,135.707,138.158,1.710,0.165,1.593
2023-04-24 15:19:00,57553.210,133.009,130.791,133.419,21.644,20.239,22.210
2023-04-24 15:30:00,57554.460,133.159,130.331,134.100,24.812,23.507,22.459
2023-04-24 15:40:00,57555.850,134.373,132.256,134.923,21.443,20.013,22.116
2023-04-24 15:50:00,57556.600,137.016,135.266,138.124,3.464,2.588,4.307
2023-04-24 16:00:00,57557.060,136.789,134.206,137.398,11.252,10.726,12.506
2023-04-24 16:09:00,57557.370,136.172,134.264,138.313,9.267,7.396,6.601
