dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-09 00:09:00,5721.543,233.761,231.641,234.792,0.397,0.388,0.039
2023-04-09 00:20:00,5721.550,233.068,230.776,233.833,0.398,0.389,0.040
2023-04-09 00:30:00,5721.557,233.176,231.234,234.155,0.392,0.384,0.039
2023-04-09 00:40:00,5721.563,233.850,231.625,234.364,0.393,0.385,0.039
2023-04-09 00:50:00,5721.570,233.672,231.335,234.817,0.393,0.385,0.040
2023-04-09 01:00:00,5721.577,234.751,232.410,235.427,0.398,0.389,0.039
2023-04-09 01:09:00,5721.584,233.815,231.342,234.763,0.399,0.390,0.040
2023-04-09 01:19:00,5721.591,234.960,232.676,235.497,0.395,0.385,0.040
2023-04-09 01:29:00,5721.598,233.733,230.527,234.931,0.398,0.390,0.038
2023-04-09 01:39:00,5721.604,233.909,231.173,235.372,0.397,0.388,0.039
2023-04-09 01:50:00,5721.611,233.305,230.532,234.934,0.396,0.388,0.040
2023-04-09 02:00:00,5721.618,233.846,231.022,235.338,0.397,0.388,0.040
2023-04-09 02:09:00,5721.625,234.555,231.771,235.629,0.396,0.388,0.039
2023-04-09 02:19:00,5721.632,234.647,231.673,235.396,0.395,0.387,0.039
2023-04-09 02:29:00,5721.639,233.913,230.807,234.974,0.400,0.391,0.039
2023-04-09 02:39:00,5721.646,233.036,230.471,234.454,0.397,0.389,0.040
2023-04-09 02:50:00,5721.652,233.697,231.024,235.371,0.394,0.385,0.040
2023-04-09 03:00:00,5721.659,234.607,231.549,236.088,0.394,0.385,0.039
2023-04-09 03:09:00,5721.666,232.636,229.532,235.027,0.394,0.385,0.038
2023-04-09 03:19:00,5721.673,233.694,230.009,235.444,0.393,0.384,0.039
2023-04-09 03:30:00,5721.679,232.482,229.316,235.002,0.393,0.384,0.039
2023-04-09 03:40:00,5721.686,234.769,231.375,236.373,0.396,0.386,0.040
2023-04-09 03:50:00,5721.693,233.760,230.771,235.614,0.394,0.386,0.039
2023-04-09 04:00:00,5721.700,235.315,231.904,236.765,0.396,0.387,0.039
2023-04-09 04:09:00,5721.707,234.359,231.268,236.065,0.396,0.387,0.039
2023-04-09 04:19:00,5721.714,234.365,230.688,236.503,0.395,0.386,0.039
2023-04-09 04:29:00,5721.721,234.817,230.576,237.087,0.394,0.386,0.039
2023-04-09 04:40:00,5721.728,235.383,230.953,237.350,0.396,0.387,0.040
2023-04-09 04:50:00,5721.734,233.081,228.261,235.434,0.396,0.387,0.040
2023-04-09 05:00:00,5721.741,232.809,228.727,235.728,0.393,0.384,0.042
2023-04-09 05:10:00,5721.748,232.611,228.303,235.450,0.395,0.387,0.040
2023-04-09 05:20:00,5721.755,233.652,229.583,236.311,0.396,0.386,0.042
2023-04-09 05:30:00,5721.787,232.565,228.054,234.608,10.017,9.766,9.456
2023-04-09 05:40:00,5722.001,233.212,229.165,235.115,9.840,9.505,9.280
2023-04-09 05:50:00,5722.214,231.772,227.668,233.700,9.855,9.523,9.303
2023-04-09 06:00:00,5722.427,231.958,227.714,233.757,9.845,9.509,9.292
2023-04-09 06:10:00,5722.652,233.740,230.091,235.559,9.739,9.448,9.216
2023-04-09 06:20:00,5722.864,235.806,231.801,236.334,9.685,9.400,9.140
2023-04-09 06:30:00,5723.076,234.958,231.476,235.945,9.678,9.389,9.144
2023-04-09 06:40:00,5723.160,236.441,231.550,238.049,0.420,0.413,0.040
2023-04-09 06:50:00,5723.166,234.736,230.664,237.103,0.419,0.412,0.040
2023-04-09 07:00:00,5723.173,235.158,231.611,237.500,0.420,0.413,0.041
2023-04-09 07:09:00,5723.179,236.210,231.662,237.862,0.400,0.393,0.036
2023-04-09 07:19:00,5723.186,235.161,231.708,237.949,0.383,0.376,0.037
