dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-08 00:10:00,5718.005,235.034,231.134,238.593,0.393,0.384,0.038
2023-04-08 00:20:00,5718.012,232.814,229.196,235.934,0.399,0.389,0.039
2023-04-08 00:30:00,5718.019,232.762,229.116,235.728,0.397,0.387,0.040
2023-04-08 00:40:00,5718.025,233.301,229.694,235.974,0.396,0.386,0.040
2023-04-08 00:50:00,5718.032,233.011,229.774,236.118,0.397,0.389,0.039
2023-04-08 01:00:00,5718.039,233.523,230.264,236.726,0.397,0.388,0.038
2023-04-08 01:09:00,5718.046,233.056,229.943,236.376,0.395,0.387,0.038
2023-04-08 01:20:00,5718.053,233.412,229.697,236.079,0.396,0.387,0.038
2023-04-08 01:30:00,5718.059,233.449,230.390,236.593,0.395,0.386,0.039
2023-04-08 01:40:00,5718.066,232.510,229.101,235.806,0.394,0.386,0.038
2023-04-08 01:50:00,5718.073,231.919,228.374,235.205,0.397,0.388,0.038
2023-04-08 02:00:00,5718.080,230.525,227.259,233.344,0.395,0.386,0.039
2023-04-08 02:09:00,5718.086,232.589,229.093,234.519,0.395,0.386,0.039
2023-04-08 02:20:00,5718.093,232.256,229.836,234.461,0.392,0.383,0.039
2023-04-08 02:30:00,5718.100,231.546,228.908,234.378,0.393,0.383,0.037
2023-04-08 02:39:00,5718.106,232.135,229.844,234.096,0.395,0.386,0.038
2023-04-08 02:50:00,5718.113,231.899,229.761,234.323,0.394,0.386,0.038
2023-04-08 03:00:00,5718.120,232.278,230.471,234.432,0.391,0.383,0.037
2023-04-08 03:10:00,5718.126,230.346,227.676,232.489,0.391,0.382,0.037
2023-04-08 03:20:00,5718.133,230.017,227.912,232.196,0.391,0.383,0.037
2023-04-08 03:30:00,5718.140,230.558,227.972,232.942,0.391,0.383,0.037
2023-04-08 03:40:00,5718.146,231.862,229.987,233.950,0.393,0.383,0.039
2023-04-08 03:50:00,5718.153,230.849,228.923,233.403,0.390,0.381,0.036
2023-04-08 04:00:00,5718.160,231.936,229.595,234.276,0.394,0.385,0.036
2023-04-08 04:10:00,5718.166,231.531,229.433,233.947,0.393,0.384,0.037
2023-04-08 04:20:00,5718.173,232.100,229.743,234.403,0.395,0.387,0.036
2023-04-08 04:30:00,5718.180,232.042,229.961,234.486,0.393,0.385,0.038
2023-04-08 04:40:00,5718.187,231.460,229.003,233.717,0.389,0.380,0.037
2023-04-08 04:49:00,5718.193,230.226,227.545,232.920,0.393,0.384,0.040
2023-04-08 04:59:00,5718.200,230.095,227.510,232.847,0.392,0.383,0.037
2023-04-08 05:10:00,5718.206,229.777,227.231,232.256,0.392,0.383,0.040
2023-04-08 05:20:00,5718.213,231.970,230.195,234.800,0.396,0.387,0.041
2023-04-08 05:30:00,5718.220,231.621,228.898,233.755,0.391,0.382,0.039
2023-04-08 05:40:00,5718.420,230.649,228.202,231.624,9.931,9.602,9.373
2023-04-08 05:50:00,5718.633,230.719,227.820,231.107,9.894,9.568,9.344
2023-04-08 06:00:00,5718.845,230.186,227.764,230.788,12.902,9.571,12.255
2023-04-08 06:09:00,5719.071,231.768,229.643,232.792,9.840,9.501,9.277
2023-04-08 06:19:00,5719.280,231.574,229.935,232.831,9.828,9.486,9.268
2023-04-08 06:29:00,5719.492,233.767,231.699,233.327,9.768,9.430,9.202
2023-04-08 06:40:00,5719.504,232.558,230.195,233.795,0.424,0.416,0.042
2023-04-08 06:50:00,5719.512,230.771,228.073,232.359,0.422,0.414,0.041
2023-04-08 07:00:00,5719.519,231.269,229.298,231.867,0.423,0.414,0.041
2023-04-08 07:09:00,5719.526,229.822,228.257,231.747,0.422,0.413,0.040
2023-04-08 07:19:00,5719.533,231.720,231.143,234.125,0.424,0.416,0.040
2023-04-08 07:29:00,5719.540,230.474,228.465,232.225,0.422,0.414,0.040
2023-04-08 07:39:00,5719.547,231.083,230.335,232.608,0.424,0.415,0.041
2023-04-08 07:50:00,5719.554,231.842,231.051,234.639,0.427,0.418,0.042
2023-04-08 08:00:00,5719.561,230.980,229.861,233.487,0.427,0.418,0.041
2023-04-08 08:10:00,5719.568,231.685,231.597,233.161,0.427,0.419,0.041
