dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-10 00:10:00,5724.781,233.623,227.791,237.926,0.390,0.380,0.038
2023-04-10 00:20:00,5724.788,234.016,228.322,238.455,0.392,0.383,0.038
2023-04-10 00:30:00,5724.795,234.414,228.230,238.349,0.391,0.382,0.038
2023-04-10 00:40:00,5724.802,234.623,228.213,238.537,0.393,0.383,0.038
2023-04-10 00:50:00,5724.809,234.990,228.146,238.830,0.388,0.378,0.037
2023-04-10 01:00:00,5724.816,234.533,228.336,238.870,0.391,0.381,0.039
2023-04-10 01:09:00,5724.823,235.191,228.687,239.328,0.388,0.378,0.039
2023-04-10 01:19:00,5724.830,234.601,228.243,238.769,0.389,0.380,0.037
2023-04-10 01:29:00,5724.836,234.690,227.894,238.815,0.390,0.379,0.039
2023-04-10 01:40:00,5724.843,234.049,227.176,238.159,0.386,0.376,0.037
2023-04-10 01:50:00,5724.850,233.722,226.702,237.866,0.387,0.377,0.038
2023-04-10 02:00:00,5724.857,234.417,226.456,237.402,0.387,0.376,0.037
2023-04-10 02:09:00,5724.864,235.191,228.523,239.632,0.387,0.377,0.037
2023-04-10 02:20:00,5724.871,235.244,228.236,239.274,0.392,0.382,0.036
2023-04-10 02:30:00,5724.878,235.181,228.573,239.676,0.387,0.377,0.039
2023-04-10 02:40:00,5724.885,235.580,228.801,239.614,0.388,0.377,0.038
2023-04-10 02:50:00,5724.892,234.887,228.534,239.267,0.387,0.376,0.038
2023-04-10 03:00:00,5724.898,235.381,228.798,239.528,0.385,0.375,0.038
2023-04-10 03:09:00,5724.905,233.613,226.810,238.220,0.387,0.377,0.037
2023-04-10 03:19:00,5724.912,233.572,227.093,238.069,0.387,0.377,0.038
2023-04-10 03:30:00,5724.919,233.532,226.636,238.253,0.385,0.375,0.037
2023-04-10 03:39:00,5724.926,234.987,228.942,239.458,0.387,0.376,0.038
2023-04-10 03:50:00,5724.933,235.107,228.518,239.412,0.389,0.379,0.037
2023-04-10 03:59:00,5724.940,235.518,229.334,239.840,0.391,0.381,0.037
2023-04-10 04:10:00,5724.947,235.672,229.747,240.325,0.390,0.379,0.038
2023-04-10 04:19:00,5724.954,235.894,229.623,240.209,0.390,0.380,0.037
2023-04-10 04:30:00,5724.960,234.881,229.090,239.493,0.390,0.380,0.038
2023-04-10 04:40:00,5724.968,235.177,228.954,239.431,0.389,0.379,0.037
2023-04-10 04:50:00,5724.975,233.125,227.081,238.156,0.388,0.378,0.039
2023-04-10 05:00:00,5724.981,233.613,227.241,238.085,0.391,0.380,0.040
2023-04-10 05:09:00,5724.988,232.960,226.719,237.738,0.387,0.377,0.039
2023-04-10 05:19:00,5724.995,234.910,228.631,239.102,0.391,0.382,0.040
2023-04-10 05:30:00,5725.002,233.983,227.702,238.388,0.387,0.377,0.039
2023-04-10 05:40:00,5725.209,233.495,228.479,235.780,9.828,9.503,9.296
2023-04-10 05:50:00,5725.431,234.596,229.932,236.738,9.759,9.434,9.218
2023-04-10 06:00:00,5725.650,236.160,231.640,237.584,9.691,9.373,9.149
2023-04-10 06:10:00,5725.864,236.334,232.053,237.431,9.662,9.350,9.129
2023-04-10 06:20:00,5725.969,235.015,229.581,238.905,0.420,0.411,0.039
2023-04-10 06:30:00,5725.977,234.724,229.405,239.108,0.422,0.412,0.039
2023-04-10 06:40:00,5725.983,232.918,227.473,237.651,0.415,0.405,0.038
2023-04-10 06:50:00,5725.991,236.374,231.277,241.499,0.418,0.409,0.039
2023-04-10 07:00:00,5725.998,237.368,232.530,242.443,0.419,0.410,0.038
2023-04-10 07:10:00,5726.005,235.077,230.045,241.153,0.418,0.408,0.038
2023-04-10 07:20:00,5726.013,237.035,231.659,242.453,0.418,0.408,0.040
2023-04-10 07:30:00,5726.020,235.410,231.532,242.047,0.400,0.391,0.040
2023-04-10 07:40:00,5726.027,235.470,231.156,242.122,0.399,0.388,0.040
2023-04-10 07:50:00,5726.035,235.142,231.066,242.476,0.398,0.388,0.036
2023-04-10 08:00:00,5726.042,233.094,230.524,240.767,0.396,0.386,0.035
2023-04-10 08:09:00,5726.049,232.294,228.855,239.623,0.402,0.392,0.037
2023-04-10 08:19:00,5726.056,232.053,229.399,240.167,0.395,0.384,0.036
2023-04-10 08:30:00,5726.063,233.199,230.277,240.432,0.398,0.389,0.036
2023-04-10 08:40:00,5726.071,233.446,230.076,239.395,0.403,0.393,0.036
2023-04-10 08:50:00,5726.078,235.136,231.162,241.048,0.404,0.395,0.037
2023-04-10 09:00:00,5726.085,232.367,229.748,239.123,0.396,0.386,0.037
2023-04-10 09:10:00,5726.092,236.475,234.511,242.384,0.396,0.386,0.036
2023-04-10 09:20:00,5726.100,231.791,229.796,238.631,0.391,0.380,0.037
2023-04-10 09:30:00,5726.106,232.857,229.251,238.793,0.412,0.403,0.037
2023-04-10 09:40:00,5726.114,230.098,227.643,235.794,0.392,0.382,0.037
2023-04-10 09:50:00,5726.121,233.262,229.891,238.271,0.402,0.392,0.039
2023-04-10 09:59:00,5726.128,233.095,230.797,238.659,0.399,0.389,0.040
2023-04-10 10:09:00,5726.135,233.705,230.488,239.229,0.399,0.389,0.040
2023-04-10 10:19:00,5726.142,232.642,230.751,238.100,0.399,0.388,0.039
2023-04-10 10:29:00,5726.149,230.944,228.062,236.788,0.392,0.381,0.038
