dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-14 00:09:00,5739.081,232.565,226.379,237.419,0.385,0.374,0.038
2023-04-14 00:20:00,5739.088,232.041,225.665,237.522,0.389,0.378,0.039
2023-04-14 00:30:00,5739.095,233.033,226.118,237.729,0.387,0.377,0.038
2023-04-14 00:40:00,5739.102,233.017,226.527,237.996,0.387,0.377,0.038
2023-04-14 00:50:00,5739.108,232.754,225.987,237.490,0.386,0.375,0.039
2023-04-14 01:00:00,5739.115,233.304,226.293,237.681,0.380,0.370,0.038
2023-04-14 01:09:00,5739.122,232.708,226.422,237.913,0.384,0.373,0.039
2023-04-14 01:19:00,5739.128,234.218,227.434,239.028,0.388,0.378,0.038
2023-04-14 01:30:00,5739.135,232.942,226.291,237.648,0.383,0.373,0.039
2023-04-14 01:40:00,5739.142,232.261,225.530,237.469,0.382,0.371,0.038
2023-04-14 01:50:00,5739.148,231.676,224.325,236.885,0.389,0.378,0.038
2023-04-14 02:00:00,5739.155,232.224,225.367,237.535,0.388,0.377,0.039
2023-04-14 02:10:00,5739.162,234.233,226.937,238.948,0.387,0.376,0.039
2023-04-14 02:19:00,5739.169,233.883,227.039,239.170,0.385,0.376,0.038
2023-04-14 02:29:00,5739.176,233.180,226.277,238.416,0.382,0.372,0.038
2023-04-14 02:39:00,5739.183,234.235,226.866,238.985,0.385,0.375,0.038
2023-04-14 02:50:00,5739.189,233.940,226.817,238.727,0.387,0.376,0.039
2023-04-14 03:00:00,5739.196,233.017,225.622,238.367,0.384,0.374,0.038
2023-04-14 03:09:00,5739.203,233.688,226.186,238.886,0.383,0.373,0.038
2023-04-14 03:20:00,5739.210,234.052,226.610,239.516,0.388,0.377,0.039
2023-04-14 03:30:00,5739.217,233.856,226.528,239.033,0.387,0.377,0.038
2023-04-14 03:40:00,5739.224,235.180,227.588,239.952,0.382,0.372,0.037
2023-04-14 03:50:00,5739.230,233.903,226.795,239.403,0.384,0.374,0.037
2023-04-14 04:00:00,5739.237,235.973,227.897,240.698,0.385,0.374,0.038
2023-04-14 04:09:00,5739.244,234.726,227.307,240.054,0.383,0.373,0.038
2023-04-14 04:19:00,5739.251,234.574,227.453,240.198,0.389,0.379,0.039
2023-04-14 04:30:00,5739.258,235.424,227.592,240.561,0.386,0.375,0.038
2023-04-14 04:40:00,5739.265,234.306,226.828,239.632,0.384,0.373,0.038
2023-04-14 04:50:00,5739.271,233.256,224.725,238.317,0.385,0.375,0.038
2023-04-14 05:00:00,5739.278,233.963,225.728,239.014,0.385,0.374,0.038
2023-04-14 05:10:00,5739.285,233.337,224.867,238.151,0.385,0.374,0.040
2023-04-14 05:20:00,5739.292,234.428,226.216,238.834,0.387,0.377,0.040
2023-04-14 05:30:00,5739.299,234.056,225.861,238.794,0.383,0.373,0.039
2023-04-14 05:40:00,5739.475,233.714,225.671,235.487,9.876,9.532,9.333
2023-04-14 05:50:00,5739.697,232.820,225.197,235.242,9.844,9.498,9.301
2023-04-14 06:00:00,5739.917,235.567,227.922,237.274,9.748,9.402,9.191
2023-04-14 06:09:00,5740.131,236.939,229.260,238.110,9.679,9.338,9.122
2023-04-14 06:19:00,5740.212,236.831,229.365,240.709,0.421,0.411,0.042
2023-04-14 06:29:00,5740.219,235.873,228.938,239.932,0.419,0.409,0.039
2023-04-14 06:40:00,5740.226,235.819,228.218,239.518,0.419,0.410,0.039
2023-04-14 06:50:00,5740.233,233.193,226.438,237.960,0.424,0.413,0.040
2023-04-14 06:59:00,5740.240,233.194,226.527,238.038,0.426,0.415,0.040
2023-04-14 07:10:00,5740.248,233.293,226.847,239.145,0.420,0.410,0.040
2023-04-14 07:20:00,5740.255,234.251,227.229,239.962,0.421,0.412,0.038
2023-04-14 07:30:00,5740.262,233.806,227.590,239.080,0.422,0.412,0.039
2023-04-14 07:40:00,5740.269,232.936,228.464,239.205,0.419,0.409,0.038
2023-04-14 07:50:00,5740.276,231.285,227.161,238.558,0.426,0.416,0.039
2023-04-14 08:00:00,5740.283,231.575,227.582,238.142,0.425,0.416,0.037
2023-04-14 08:10:00,5740.290,231.855,226.585,237.607,0.422,0.412,0.038
2023-04-14 08:20:00,5740.297,233.529,229.206,239.890,0.408,0.397,0.036
2023-04-14 08:30:00,5740.304,232.621,227.798,239.130,0.404,0.395,0.036
2023-04-14 08:40:00,5740.312,233.009,229.058,240.020,0.410,0.398,0.039
2023-04-14 08:50:00,5740.319,232.771,228.801,240.933,0.405,0.394,0.040
2023-04-14 09:00:00,5740.326,232.883,229.226,240.805,0.404,0.393,0.041
2023-04-14 09:10:00,5740.333,231.216,227.000,239.715,0.401,0.390,0.041
2023-04-14 09:20:00,5740.340,230.153,225.785,238.258,0.390,0.379,0.037
2023-04-14 09:30:00,5740.347,230.703,227.377,239.491,0.395,0.386,0.038
2023-04-14 09:40:00,5740.354,230.433,226.188,237.770,0.399,0.387,0.038
2023-04-14 09:50:00,5740.361,231.014,227.007,239.345,0.399,0.389,0.039
2023-04-14 10:00:00,5740.368,232.406,228.564,240.643,0.398,0.387,0.038
2023-04-14 10:09:00,5740.375,232.206,228.506,240.731,0.398,0.388,0.038
2023-04-14 10:19:00,5740.382,231.340,228.323,240.059,0.397,0.387,0.038
2023-04-14 10:30:00,5740.389,230.961,227.122,239.406,0.396,0.386,0.036
2023-04-14 10:40:00,5740.395,229.676,225.554,236.995,0.394,0.383,0.039
2023-04-14 10:50:00,5740.395,229.676,225.554,236.995,0.394,0.383,0.039
2023-04-14 11:00:00,5740.410,233.910,229.802,240.686,0.396,0.385,0.035
2023-04-14 11:09:00,5740.417,234.314,230.108,239.857,0.398,0.388,0.034
2023-04-14 11:19:00,5740.424,233.330,229.448,239.507,0.393,0.384,0.035
2023-04-14 11:30:00,5740.431,233.460,229.198,239.690,0.395,0.384,0.035
2023-04-14 11:40:00,5740.438,233.814,230.630,239.092,0.399,0.389,0.038
2023-04-14 11:50:00,5740.445,235.929,232.027,240.059,0.397,0.387,0.035
2023-04-14 12:00:00,5740.452,239.316,236.701,243.610,0.396,0.386,0.035
2023-04-14 12:09:00,5740.460,238.794,235.394,242.819,0.399,0.389,0.035
2023-04-14 12:19:00,5740.467,239.054,236.341,242.733,0.399,0.388,0.035
2023-04-14 12:30:00,5740.474,235.714,233.352,239.961,0.398,0.388,0.036
2023-04-14 12:40:00,5740.481,236.216,234.387,238.609,0.397,0.387,0.035
2023-04-14 12:50:00,5740.489,234.785,233.989,237.721,0.394,0.384,0.035
2023-04-14 13:00:00,5740.496,232.943,232.023,236.725,0.392,0.382,0.038
2023-04-14 13:09:00,5740.505,233.000,232.368,236.406,2.258,2.513,2.235
2023-04-14 13:20:00,5740.538,233.433,232.732,237.473,2.238,2.475,2.257
2023-04-14 13:30:00,5740.570,232.349,231.477,237.131,2.225,2.419,2.290
2023-04-14 13:40:00,5740.579,232.510,232.985,236.860,0.414,0.403,0.041
2023-04-14 13:50:00,5740.586,236.434,235.681,239.603,0.414,0.404,0.037
2023-04-14 14:00:00,5740.594,235.893,235.096,239.689,0.409,0.399,0.038
2023-04-14 14:10:00,5740.601,236.685,237.147,240.135,0.395,0.385,0.038
