dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-19 00:09:00,,,,,,,
2023-04-19 00:19:00,,,,,,,
2023-04-19 00:29:00,,,,,,,
2023-04-19 00:39:00,,,,,,,
2023-04-19 00:50:00,,,,,,,
2023-04-19 01:00:00,,,,,,,
2023-04-19 01:10:00,,,,,,,
2023-04-19 01:20:00,,,,,,,
2023-04-19 01:30:00,,,,,,,
2023-04-19 01:40:00,,,,,,,
2023-04-19 01:50:00,,,,,,,
2023-04-19 02:00:00,,,,,,,
2023-04-19 02:09:00,,,,,,,
2023-04-19 02:20:00,,,,,,,
2023-04-19 02:30:00,,,,,,,
2023-04-19 02:40:00,,,,,,,
2023-04-19 02:50:00,,,,,,,
2023-04-19 03:00:00,,,,,,,
2023-04-19 03:09:00,,,,,,,
2023-04-19 03:19:00,,,,,,,
2023-04-19 03:30:00,,,,,,,
2023-04-19 03:40:00,,,,,,,
2023-04-19 03:50:00,,,,,,,
2023-04-19 04:00:00,,,,,,,
2023-04-19 04:09:00,,,,,,,
2023-04-19 04:19:00,,,,,,,
2023-04-19 04:29:00,,,,,,,
2023-04-19 04:40:00,,,,,,,
2023-04-19 04:50:00,,,,,,,
2023-04-19 05:00:00,,,,,,,
2023-04-19 05:10:00,,,,,,,
2023-04-19 05:20:00,,,,,,,
2023-04-19 05:30:00,,,,,,,
2023-04-19 05:40:00,,,,,,,
2023-04-19 05:50:00,,,,,,,
2023-04-19 06:00:00,,,,,,,
2023-04-19 06:10:00,,,,,,,
2023-04-19 06:19:00,,,,,,,
2023-04-19 06:29:00,,,,,,,
2023-04-19 06:40:00,,,,,,,
2023-04-19 06:50:00,,,,,,,
2023-04-19 07:00:00,,,,,,,
2023-04-19 07:09:00,,,,,,,
2023-04-19 07:20:00,,,,,,,
2023-04-19 07:30:00,,,,,,,
2023-04-19 07:40:00,,,,,,,
2023-04-19 07:50:00,,,,,,,
2023-04-19 08:00:00,,,,,,,
2023-04-19 08:09:00,,,,,,,
2023-04-19 08:19:00,,,,,,,
2023-04-19 08:30:00,,,,,,,
2023-04-19 08:40:00,,,,,,,
2023-04-19 08:50:00,,,,,,,
2023-04-19 08:59:00,,,,,,,
2023-04-19 09:10:00,,,,,,,
2023-04-19 09:20:00,,,,,,,
2023-04-19 09:29:00,,,,,,,
2023-04-19 09:39:00,,,,,,,
2023-04-19 09:49:00,,,,,,,
2023-04-19 10:00:00,,,,,,,
2023-04-19 10:09:00,,,,,,,
2023-04-19 10:20:00,,,,,,,
2023-04-19 10:30:00,,,,,,,
2023-04-19 10:40:00,,,,,,,
2023-04-19 10:50:00,,,,,,,
2023-04-19 11:00:00,,,,,,,
2023-04-19 11:09:00,,,,,,,
2023-04-19 11:19:00,,,,,,,
2023-04-19 11:29:00,,,,,,,
2023-04-19 11:39:00,,,,,,,
2023-04-19 11:49:00,,,,,,,
2023-04-19 11:59:00,,,,,,,
2023-04-19 12:10:00,,,,,,,
2023-04-19 12:19:00,,,,,,,
2023-04-19 12:30:00,,,,,,,
2023-04-19 12:40:00,,,,,,,
2023-04-19 12:50:00,,,,,,,
2023-04-19 13:00:00,,,,,,,
2023-04-19 13:10:00,,,,,,,
2023-04-19 13:20:00,,,,,,,
2023-04-19 13:29:00,,,,,,,
2023-04-19 13:39:00,,,,,,,
2023-04-19 13:49:00,,,,,,,
2023-04-19 14:00:00,,,,,,,
2023-04-19 14:09:00,,,,,,,
2023-04-19 14:20:00,,,,,,,
2023-04-19 14:30:00,,,,,,,
2023-04-19 14:40:00,,,,,,,
2023-04-19 14:50:00,,,,,,,
2023-04-19 15:00:00,,,,,,,
2023-04-19 15:09:00,,,,,,,
2023-04-19 15:19:00,,,,,,,
2023-04-19 15:29:00,,,,,,,
2023-04-19 15:40:00,,,,,,,
2023-04-19 15:50:00,,,,,,,
2023-04-19 16:00:00,,,,,,,
2023-04-19 16:09:00,,,,,,,
2023-04-19 16:19:00,,,,,,,
2023-04-19 16:30:00,,,,,,,
2023-04-19 16:40:00,,,,,,,
2023-04-19 16:50:00,,,,,,,
2023-04-19 17:00:00,,,,,,,
2023-04-19 17:09:00,,,,,,,
2023-04-19 17:19:00,,,,,,,
2023-04-19 17:29:00,21267.020,232.167,236.395,235.997,1.156,2.252,2.448
2023-04-19 17:40:00,21267.140,235.979,240.077,238.925,1.116,2.258,2.411
2023-04-19 17:50:00,21267.260,234.449,239.413,239.471,1.121,2.255,2.421
2023-04-19 18:00:00,21267.330,235.081,239.624,240.089,1.117,2.246,2.405
2023-04-19 18:09:00,21267.490,234.910,239.024,238.843,1.124,2.249,2.415
2023-04-19 18:20:00,21267.610,233.947,238.637,238.763,1.121,2.248,2.416
2023-04-19 18:30:00,21267.730,235.309,240.225,239.275,1.112,2.233,2.387
2023-04-19 18:40:00,21267.850,234.810,239.502,239.121,1.118,2.290,2.446
2023-04-19 18:50:00,21267.970,233.968,238.516,237.710,1.172,2.300,2.487
2023-04-19 19:00:00,21268.100,234.656,239.704,238.088,1.313,2.295,2.535
2023-04-19 19:10:00,21268.280,235.597,239.431,239.559,1.296,2.294,2.532
2023-04-19 19:20:00,21268.410,237.684,241.875,241.300,1.274,2.303,2.513
2023-04-19 19:30:00,21268.540,234.741,239.166,239.542,1.301,2.288,2.536
2023-04-19 19:40:00,21268.670,236.378,240.889,239.914,1.284,2.304,2.527
2023-04-19 19:50:00,21268.790,237.026,241.978,240.789,1.274,2.353,2.573
2023-04-19 20:00:00,21268.920,235.926,240.442,239.160,1.286,2.354,2.588
2023-04-19 20:10:00,21269.050,235.087,238.460,237.806,1.305,2.362,2.608
2023-04-19 20:19:00,21269.180,233.606,237.079,237.504,1.321,2.366,2.639
2023-04-19 20:30:00,21269.310,234.206,239.406,239.006,1.308,2.340,2.595
2023-04-19 20:40:00,21269.440,233.883,238.083,237.926,1.313,4.283,4.900
2023-04-19 20:50:00,21270.350,234.744,238.703,238.701,1.305,2.337,2.591
2023-04-19 21:00:00,21270.470,236.098,240.115,239.895,1.290,2.380,2.620
2023-04-19 21:09:00,21270.600,231.071,234.973,234.685,1.355,2.377,2.674
2023-04-19 21:19:00,21270.730,233.890,238.196,237.533,1.318,2.366,2.628
2023-04-19 21:29:00,21270.860,234.376,240.092,238.115,1.310,2.360,2.611
2023-04-19 21:40:00,21270.990,235.931,239.666,239.032,1.295,2.364,2.607
2023-04-19 21:50:00,,,,,,,
2023-04-19 22:00:00,21271.250,235.482,239.577,239.300,1.301,2.363,2.606
2023-04-19 22:10:00,21271.380,236.287,240.059,238.948,1.296,2.380,2.617
2023-04-19 22:20:00,21271.510,234.400,238.898,238.404,1.305,2.355,2.608
2023-04-19 22:30:00,21271.640,235.319,240.040,238.844,1.300,2.357,2.603
2023-04-19 22:40:00,21271.770,234.099,237.357,236.673,1.321,2.371,2.631
2023-04-19 22:50:00,21271.900,234.883,239.101,238.119,1.308,2.362,2.615
2023-04-19 23:00:00,21272.040,236.287,239.195,238.735,1.291,2.355,2.589
2023-04-19 23:10:00,21272.160,236.371,239.970,239.422,1.289,2.366,2.600
2023-04-19 23:20:00,21272.290,235.754,239.582,238.817,1.299,2.365,2.611
2023-04-19 23:30:00,21272.430,232.063,235.882,236.097,1.339,2.362,2.654
2023-04-19 23:39:00,21272.560,234.733,238.997,238.143,1.302,2.374,2.625
2023-04-19 23:50:00,21272.690,234.040,238.112,236.742,1.316,2.375,2.640
