dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-21 00:10:00,57209.440,132.191,127.651,132.494,1.663,0.170,1.547
2023-04-21 00:20:00,57209.620,132.203,127.679,132.860,1.661,0.163,1.546
2023-04-21 00:30:00,57209.690,131.750,127.316,132.238,1.659,0.162,1.545
2023-04-21 00:40:00,57209.770,129.021,123.974,129.276,12.235,13.127,12.129
2023-04-21 00:50:00,57209.950,134.211,129.469,134.815,1.673,0.165,1.557
2023-04-21 01:00:00,57210.020,135.172,130.025,135.703,1.675,0.163,1.560
2023-04-21 01:10:00,57210.210,133.653,128.576,133.834,1.669,0.160,1.556
2023-04-21 01:20:00,57210.270,133.431,128.297,133.515,1.666,0.164,1.552
2023-04-21 01:30:00,57210.340,133.867,128.973,133.966,1.668,0.164,1.553
2023-04-21 01:40:00,57211.630,126.861,121.802,126.826,22.144,21.017,21.665
2023-04-21 01:50:00,57212.870,126.638,122.047,127.147,21.829,21.030,21.899
2023-04-21 01:59:00,57214.090,127.000,122.074,127.074,21.983,20.988,21.689
2023-04-21 02:10:00,57215.430,125.795,121.095,125.609,22.039,21.278,21.669
2023-04-21 02:20:00,57216.320,133.953,129.554,134.377,1.665,0.158,1.553
2023-04-21 02:30:00,57216.390,134.120,128.962,134.606,1.672,0.165,1.556
2023-04-21 02:40:00,57216.580,135.259,130.400,135.664,1.675,0.162,1.560
2023-04-21 02:50:00,57216.640,135.002,129.956,135.384,1.677,0.165,1.560
2023-04-21 03:00:00,57216.710,136.132,130.899,136.548,1.678,0.158,1.564
2023-04-21 03:09:00,57216.910,135.337,130.301,135.938,1.678,0.166,1.562
2023-04-21 03:20:00,57216.980,135.196,129.702,136.079,4.836,4.340,1.564
2023-04-21 03:30:00,57217.040,133.898,128.860,133.991,1.670,0.171,1.552
2023-04-21 03:40:00,57217.230,132.835,128.311,132.857,1.661,0.162,1.546
2023-04-21 03:50:00,57217.300,133.074,128.225,133.340,1.662,0.160,1.548
2023-04-21 04:00:00,57217.360,129.766,124.351,129.938,12.078,13.212,12.300
2023-04-21 04:09:00,57217.550,132.874,128.194,133.410,1.661,0.159,1.550
2023-04-21 04:19:00,57218.130,127.745,122.749,128.349,22.043,20.791,21.925
2023-04-21 04:30:00,57219.410,125.039,119.615,125.578,33.388,33.809,32.998
2023-04-21 04:40:00,57220.710,129.243,124.530,129.980,21.600,20.715,21.781
2023-04-21 04:49:00,57221.950,128.460,123.267,129.093,21.966,20.584,21.902
2023-04-21 04:59:00,57223.250,125.184,119.760,125.755,33.613,34.824,33.650
2023-04-21 05:09:00,57224.820,122.750,118.151,123.356,34.392,34.903,31.856
2023-04-21 05:19:00,57226.580,123.851,119.739,124.049,31.127,31.042,31.447
2023-04-21 05:29:00,57228.410,118.699,114.297,118.127,44.106,45.431,43.059
2023-04-21 05:39:00,57230.540,117.677,113.099,117.430,45.669,47.793,43.523
2023-04-21 05:50:00,57232.190,126.499,122.433,125.787,22.220,22.000,21.981
2023-04-21 06:00:00,57233.600,127.767,123.896,127.322,22.071,21.862,22.059
2023-04-21 06:09:00,57235.380,124.955,121.132,125.302,33.729,33.558,30.542
2023-04-21 06:19:00,57236.870,125.917,122.304,125.444,28.802,28.908,28.536
2023-04-21 06:30:00,57238.790,124.954,121.076,124.259,33.877,34.788,33.143
2023-04-21 06:40:00,57240.650,123.895,120.186,122.970,33.605,34.800,32.751
2023-04-21 06:50:00,57242.190,126.214,122.856,125.264,21.998,21.206,21.530
2023-04-21 07:00:00,57243.520,124.210,120.460,123.729,33.261,34.358,32.875
2023-04-21 07:10:00,57244.790,128.461,125.179,127.861,21.757,21.012,21.552
2023-04-21 07:19:00,57245.770,135.270,131.945,134.996,1.682,0.166,1.565
2023-04-21 07:30:00,57245.900,134.538,130.588,134.495,13.321,13.967,13.354
2023-04-21 07:40:00,57246.040,135.704,133.793,135.957,1.692,0.162,1.574
2023-04-21 07:50:00,57246.250,135.794,132.614,136.220,1.691,0.162,1.574
2023-04-21 08:00:00,57246.320,136.248,133.269,135.810,1.689,0.160,1.574
2023-04-21 08:09:00,57246.520,135.078,131.849,135.191,1.687,0.167,1.569
2023-04-21 08:19:00,57246.600,137.661,134.668,137.721,1.704,0.158,1.589
2023-04-21 08:29:00,57246.800,139.097,136.028,138.544,1.707,0.155,1.593
2023-04-21 08:40:00,57246.880,138.352,134.922,137.276,1.702,0.155,1.588
