dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-29 00:09:00,57933.120,133.441,129.477,131.984,1.680,0.175,1.563
2023-04-29 00:19:00,57933.190,134.246,130.530,133.053,1.686,0.176,1.567
2023-04-29 00:30:00,57933.380,134.021,130.170,132.748,1.686,0.175,1.567
2023-04-29 00:40:00,57933.440,133.866,130.287,132.846,1.679,0.173,1.561
2023-04-29 00:50:00,57933.510,135.160,130.727,134.509,1.686,0.170,1.569
2023-04-29 01:00:00,57933.650,131.698,126.672,131.502,16.917,16.872,12.851
2023-04-29 01:09:00,57933.760,136.738,131.952,135.608,1.697,0.171,1.580
2023-04-29 01:19:00,57933.840,136.658,132.613,136.150,1.697,0.168,1.582
2023-04-29 01:30:00,57934.020,134.883,129.433,134.727,4.830,4.319,1.574
2023-04-29 01:40:00,57935.180,129.394,125.050,128.553,22.234,20.474,21.524
2023-04-29 01:50:00,57936.420,129.153,125.187,128.529,22.083,20.665,21.659
2023-04-29 02:00:00,57937.770,129.360,125.256,128.646,22.227,20.607,21.664
2023-04-29 02:10:00,57939.000,129.340,125.529,128.603,22.065,20.650,21.581
2023-04-29 02:20:00,57939.910,136.167,132.330,135.888,1.693,0.169,1.576
2023-04-29 02:30:00,57940.090,136.044,131.893,135.496,1.694,0.168,1.578
2023-04-29 02:40:00,57940.160,136.791,132.567,136.608,1.699,0.167,1.583
2023-04-29 02:50:00,57940.220,135.000,130.734,134.543,1.691,0.171,1.573
2023-04-29 03:00:00,57940.410,136.245,131.574,135.166,1.693,0.168,1.577
2023-04-29 03:10:00,57940.470,135.072,131.021,134.511,1.689,0.166,1.574
2023-04-29 03:20:00,57940.540,134.569,129.870,133.902,1.686,0.169,1.569
2023-04-29 03:30:00,57940.730,135.494,130.879,134.898,1.693,0.170,1.575
2023-04-29 03:40:00,57940.790,133.874,129.219,133.253,1.684,0.173,1.565
2023-04-29 03:50:00,57940.870,131.524,126.777,131.176,12.575,12.884,12.189
