dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-02 00:10:00,5694.961,241.451,226.963,240.130,0.375,0.368,0.041
2023-04-02 00:20:00,5694.967,240.936,225.944,240.003,0.369,0.364,0.041
2023-04-02 00:30:00,5694.973,240.222,226.187,240.186,0.370,0.364,0.041
2023-04-02 00:40:00,5694.979,241.708,226.953,241.368,0.372,0.367,0.041
2023-04-02 00:50:00,5694.984,241.227,226.794,240.913,0.369,0.364,0.042
2023-04-02 01:00:00,5694.990,241.713,227.172,241.541,0.374,0.369,0.042
2023-04-02 01:10:00,5694.996,243.055,228.065,242.379,0.373,0.366,0.041
2023-04-02 01:20:00,5695.002,242.431,227.843,242.495,0.372,0.366,0.041
2023-04-02 01:30:00,5695.008,242.034,228.165,242.304,0.372,0.366,0.042
2023-04-02 01:40:00,5695.013,239.857,225.126,240.356,0.373,0.367,0.040
2023-04-02 01:50:00,5695.019,239.711,225.033,240.259,0.370,0.365,0.040
2023-04-02 02:00:00,5695.024,239.911,225.748,240.804,0.372,0.366,0.040
2023-04-02 02:09:00,5695.030,241.322,227.458,241.710,0.370,0.365,0.041
2023-04-02 02:19:00,5695.036,241.497,228.174,242.500,0.371,0.366,0.041
2023-04-02 02:30:00,5695.042,242.439,228.745,243.419,0.373,0.366,0.042
2023-04-02 02:39:00,5695.048,241.241,228.089,242.218,0.372,0.366,0.041
2023-04-02 02:50:00,5695.053,241.867,228.484,242.501,0.371,0.365,0.043
2023-04-02 03:00:00,5695.059,240.595,226.770,241.939,0.371,0.366,0.040
2023-04-02 03:09:00,5695.065,239.770,226.368,241.073,0.372,0.365,0.041
2023-04-02 03:19:00,5695.070,240.594,226.552,241.438,0.372,0.366,0.042
2023-04-02 03:29:00,5695.076,240.358,226.786,241.690,0.369,0.363,0.041
2023-04-02 03:39:00,5695.082,241.518,227.949,242.658,0.373,0.368,0.040
2023-04-02 03:49:00,5695.088,242.834,229.297,243.487,0.373,0.367,0.041
2023-04-02 03:59:00,5695.093,240.741,227.056,241.393,0.369,0.363,0.042
2023-04-02 04:09:00,5695.099,239.145,225.507,240.201,0.371,0.365,0.040
2023-04-02 04:19:00,5695.105,238.439,225.465,239.644,0.370,0.364,0.040
2023-04-02 04:29:00,5695.110,239.436,226.080,240.262,0.372,0.366,0.040
2023-04-02 04:39:00,5695.116,238.735,224.752,239.973,0.373,0.367,0.041
2023-04-02 04:50:00,5695.122,237.996,224.644,239.295,0.369,0.363,0.041
2023-04-02 05:00:00,5695.127,238.533,224.903,239.588,0.374,0.368,0.041
2023-04-02 05:10:00,5695.133,238.696,224.928,239.296,0.370,0.365,0.042
2023-04-02 05:20:00,5695.139,238.349,225.747,239.826,0.370,0.364,0.042
2023-04-02 05:30:00,5695.144,239.318,226.562,240.377,0.370,0.365,0.042
2023-04-02 05:40:00,5695.150,237.837,224.824,239.055,0.368,0.361,0.042
2023-04-02 05:50:00,5695.155,238.955,225.644,239.333,0.368,0.362,0.041
2023-04-02 06:00:00,5695.161,239.152,226.574,240.523,0.369,0.362,0.043
2023-04-02 06:10:00,5695.167,239.262,226.640,241.249,0.376,0.370,0.042
2023-04-02 06:20:00,5695.172,238.635,226.697,240.546,0.375,0.370,0.042
2023-04-02 06:30:00,5695.178,240.509,228.124,242.205,0.374,0.369,0.043
2023-04-02 06:40:00,5695.184,239.853,226.207,240.609,0.376,0.371,0.042
2023-04-02 06:50:00,5695.189,239.952,227.113,240.939,0.373,0.367,0.041
2023-04-02 07:00:00,5695.195,237.970,225.643,240.434,0.368,0.363,0.042
2023-04-02 07:09:00,5695.201,239.146,225.879,240.788,0.370,0.365,0.041
2023-04-02 07:19:00,5695.207,236.385,224.520,239.546,0.345,0.339,0.039
2023-04-02 07:29:00,5695.212,239.252,227.283,242.003,0.369,0.363,0.041
2023-04-02 07:40:00,5695.218,241.236,229.412,244.123,0.373,0.368,0.041
2023-04-02 07:50:00,5695.224,240.232,227.867,243.817,0.378,0.372,0.041
2023-04-02 08:00:00,5695.229,240.202,228.736,244.198,0.374,0.368,0.040
2023-04-02 08:09:00,5695.235,240.117,229.851,244.167,0.361,0.354,0.041
2023-04-02 08:20:00,5695.241,239.872,230.279,244.676,0.376,0.371,0.042
2023-04-02 08:30:00,5695.247,239.746,228.637,244.420,0.350,0.343,0.038
2023-04-02 08:39:00,5695.252,239.358,228.524,243.595,0.353,0.346,0.039
2023-04-02 08:50:00,5695.258,238.115,227.574,242.540,0.351,0.345,0.039
2023-04-02 09:00:00,5695.448,237.335,226.593,239.051,9.747,9.460,9.232
2023-04-02 09:10:00,5695.662,235.844,226.976,239.249,9.701,9.413,9.197
2023-04-02 09:20:00,5695.871,238.334,229.038,242.573,9.570,9.234,8.987
2023-04-02 09:30:00,5696.081,238.130,228.758,242.572,9.438,9.285,8.921
2023-04-02 09:40:00,5696.290,237.519,229.304,242.780,9.456,9.277,8.938
2023-04-02 09:50:00,5696.498,238.812,230.148,243.680,9.511,9.250,8.986
2023-04-02 10:00:00,5696.706,236.527,230.048,242.805,9.520,9.262,8.983
2023-04-02 10:09:00,5696.914,237.055,232.154,243.923,9.423,9.244,8.914
2023-04-02 10:20:00,5697.121,235.734,231.520,243.993,9.297,9.265,8.773
2023-04-02 10:30:00,5697.210,236.368,230.548,245.399,0.334,0.327,0.042
2023-04-02 10:40:00,5697.215,235.434,230.261,245.025,0.337,0.330,0.040
2023-04-02 10:50:00,5697.215,235.434,230.261,245.025,0.337,0.330,0.040
2023-04-02 10:59:00,5697.227,235.201,232.040,245.478,0.329,0.323,0.040
2023-04-02 11:09:00,5697.232,235.684,232.617,245.210,0.336,0.330,0.040
2023-04-02 11:20:00,5697.237,235.398,233.261,245.540,0.353,0.348,0.039
2023-04-02 11:30:00,5697.243,237.204,233.077,248.365,0.351,0.344,0.037
2023-04-02 11:40:00,5697.249,237.264,232.743,247.492,0.352,0.346,0.038
2023-04-02 11:50:00,5697.254,238.493,233.017,247.696,0.353,0.346,0.037
2023-04-02 12:00:00,5697.259,239.438,233.804,247.444,0.352,0.346,0.038
2023-04-02 12:10:00,5697.265,238.559,234.000,248.476,0.352,0.346,0.038
2023-04-02 12:20:00,5697.271,238.470,233.585,247.147,0.355,0.349,0.038
2023-04-02 12:30:00,5697.276,238.306,233.198,248.500,0.351,0.345,0.037
2023-04-02 12:40:00,5697.282,238.800,233.648,247.949,0.350,0.345,0.037
2023-04-02 12:50:00,5697.287,239.808,234.795,247.495,0.351,0.347,0.037
2023-04-02 13:00:00,5697.293,237.884,232.349,246.098,0.352,0.347,0.038
2023-04-02 13:09:00,5697.298,237.308,231.918,245.325,0.354,0.348,0.037
2023-04-02 13:19:00,5697.304,237.180,232.400,245.693,0.353,0.347,0.037
2023-04-02 13:30:00,5697.328,236.838,230.522,244.658,2.131,2.342,2.356
2023-04-02 13:40:00,5697.356,240.034,234.355,247.679,2.136,2.384,2.329
2023-04-02 13:50:00,5697.365,238.491,232.532,245.775,0.372,0.367,0.041
2023-04-02 14:00:00,5697.371,236.621,231.913,243.333,0.371,0.367,0.038
2023-04-02 14:09:00,5697.376,237.960,233.225,244.349,0.370,0.366,0.038
2023-04-02 14:19:00,5697.382,236.962,231.773,242.277,0.350,0.344,0.037
2023-04-02 14:30:00,5697.450,235.606,229.782,240.953,4.964,7.236,6.922
2023-04-02 14:40:00,5697.557,237.008,231.748,242.199,4.905,7.145,6.824
2023-04-02 14:50:00,5697.664,236.761,230.846,241.666,4.834,7.138,6.764
2023-04-02 15:00:00,5697.771,238.543,232.756,242.494,4.959,7.107,6.853
2023-04-02 15:09:00,5697.878,238.819,234.390,242.997,4.866,7.078,6.768
2023-04-02 15:20:00,5697.986,237.240,232.463,240.676,4.963,7.125,6.876
2023-04-02 15:30:00,5698.094,236.774,231.578,240.450,4.983,7.133,6.903
2023-04-02 15:40:00,5698.201,235.706,231.090,239.042,5.001,7.164,6.931
2023-04-02 15:50:00,5698.309,237.107,231.029,240.105,4.990,7.140,6.915
2023-04-02 16:00:00,5698.417,237.855,232.434,239.917,4.911,7.131,6.840
2023-04-02 16:09:00,5698.521,240.474,234.814,242.707,0.347,0.341,0.039
2023-04-02 16:19:00,5698.526,239.005,234.326,242.004,0.344,0.339,0.038
2023-04-02 16:29:00,5698.532,238.246,232.147,241.776,0.344,0.338,0.039
2023-04-02 16:40:00,5698.537,237.574,231.792,241.163,0.358,0.352,0.039
2023-04-02 16:50:00,5698.543,238.084,232.589,241.317,0.347,0.343,0.039
2023-04-02 17:00:00,5698.548,238.073,232.347,240.943,0.369,0.363,0.040
2023-04-02 17:10:00,5698.554,236.259,231.314,239.444,0.373,0.368,0.040
2023-04-02 17:20:00,5698.559,234.569,229.438,238.660,0.374,0.369,0.040
2023-04-02 17:30:00,5698.565,236.551,229.098,239.793,0.379,0.374,0.039
2023-04-02 17:40:00,5698.570,235.049,229.728,238.611,0.379,0.374,0.039
2023-04-02 17:50:00,5698.576,233.282,227.308,237.923,0.376,0.372,0.039
2023-04-02 18:00:00,5698.582,235.514,229.674,239.673,0.379,0.374,0.038
2023-04-02 18:09:00,5698.587,235.264,229.358,239.640,0.377,0.372,0.041
2023-04-02 18:20:00,5698.592,234.887,229.895,239.377,0.373,0.367,0.042
2023-04-02 18:30:00,5698.598,235.902,228.996,239.774,0.373,0.368,0.040
2023-04-02 18:40:00,5698.604,234.983,229.776,239.137,0.369,0.363,0.039
2023-04-02 18:49:00,5698.609,234.836,228.830,239.679,0.371,0.366,0.039
2023-04-02 19:00:00,5698.615,235.097,229.200,239.707,0.371,0.366,0.040
2023-04-02 19:10:00,5698.620,235.846,230.530,239.964,0.367,0.362,0.038
2023-04-02 19:20:00,5698.625,235.990,231.553,240.355,0.369,0.364,0.038
2023-04-02 19:30:00,5698.631,235.856,231.003,240.228,0.368,0.362,0.040
2023-04-02 19:40:00,5698.637,236.533,230.893,239.939,0.364,0.360,0.039
2023-04-02 19:50:00,5698.642,234.868,228.969,238.779,0.366,0.362,0.040
2023-04-02 20:00:00,5698.648,234.086,228.617,238.317,0.367,0.362,0.039
