dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-20 00:10:00,5795.308,236.538,227.412,241.570,0.397,0.387,0.038
2023-04-20 00:19:00,5795.314,236.394,226.521,240.526,0.396,0.386,0.037
2023-04-20 00:30:00,5795.321,236.306,228.170,242.116,0.398,0.388,0.038
2023-04-20 00:40:00,5795.329,235.528,227.468,241.564,0.398,0.388,0.038
2023-04-20 00:50:00,5795.335,236.065,228.014,242.107,0.397,0.388,0.037
2023-04-20 01:00:00,5795.342,236.342,228.590,242.166,0.399,0.389,0.037
2023-04-20 01:09:00,5795.350,236.925,229.038,242.876,0.396,0.387,0.037
2023-04-20 01:20:00,5795.356,236.546,228.416,242.391,0.395,0.386,0.036
2023-04-20 01:30:00,5795.363,236.448,228.961,242.767,0.396,0.386,0.036
2023-04-20 01:40:00,5795.370,234.682,226.140,240.722,0.398,0.388,0.035
2023-04-20 01:50:00,5795.377,235.704,225.243,241.311,0.394,0.384,0.036
2023-04-20 02:00:00,5795.384,236.866,225.584,241.534,0.396,0.386,0.036
2023-04-20 02:10:00,5795.391,239.426,227.490,243.428,0.399,0.390,0.036
2023-04-20 02:20:00,5795.398,239.057,226.951,242.714,0.395,0.385,0.037
2023-04-20 02:30:00,5795.405,237.109,224.606,240.475,0.396,0.387,0.036
2023-04-20 02:40:00,5795.412,236.812,224.920,240.320,0.399,0.388,0.039
2023-04-20 02:50:00,5795.419,236.651,225.027,240.384,0.397,0.388,0.037
2023-04-20 02:59:00,5795.426,235.569,223.317,239.581,0.394,0.385,0.036
2023-04-20 03:09:00,5795.433,235.693,224.034,239.928,0.398,0.388,0.036
2023-04-20 03:20:00,5795.440,235.714,224.142,239.976,0.397,0.387,0.037
2023-04-20 03:30:00,5795.447,235.373,224.184,240.128,0.396,0.386,0.037
2023-04-20 03:40:00,5795.454,236.145,226.103,240.672,0.398,0.388,0.035
2023-04-20 03:50:00,5795.460,234.822,225.045,239.803,0.393,0.383,0.036
2023-04-20 04:00:00,5795.467,235.749,225.889,241.139,0.394,0.384,0.037
2023-04-20 04:10:00,5795.474,233.963,224.922,239.722,0.393,0.383,0.036
2023-04-20 04:20:00,5795.481,234.500,225.618,240.314,0.395,0.385,0.037
2023-04-20 04:30:00,5795.488,233.909,225.833,240.151,0.393,0.384,0.036
2023-04-20 04:40:00,5795.495,234.355,225.961,240.164,0.396,0.387,0.035
2023-04-20 04:50:00,5795.501,232.545,224.559,239.053,0.394,0.385,0.038
2023-04-20 05:00:00,5795.508,232.317,224.378,239.005,0.394,0.385,0.038
2023-04-20 05:09:00,5795.515,232.066,224.431,238.607,0.395,0.385,0.039
2023-04-20 05:20:00,5795.522,233.821,225.643,239.391,0.396,0.386,0.039
2023-04-20 05:30:00,5795.529,232.482,224.879,238.058,7.823,5.959,2.782
2023-04-20 05:40:00,5795.742,232.234,225.451,236.199,9.867,9.524,9.295
2023-04-20 05:50:00,5795.963,231.853,225.211,236.536,9.839,9.483,9.265
2023-04-20 06:00:00,5796.182,233.980,228.280,238.513,9.733,9.380,9.171
2023-04-20 06:09:00,5796.394,235.629,229.876,239.337,9.681,9.331,9.119
2023-04-20 06:19:00,5796.604,234.568,228.298,237.917,9.712,9.367,9.158
2023-04-20 06:30:00,5796.619,235.946,228.967,240.696,0.425,0.416,0.039
2023-04-20 06:40:00,5796.626,236.701,229.010,241.474,0.424,0.416,0.038
2023-04-20 06:50:00,5796.634,234.316,226.845,239.914,0.422,0.413,0.040
2023-04-20 07:00:00,5796.641,234.723,227.723,240.320,0.423,0.413,0.038
2023-04-20 07:09:00,5796.648,234.403,226.680,240.447,0.421,0.412,0.038
2023-04-20 07:19:00,5796.655,233.116,225.038,239.252,0.420,0.411,0.037
2023-04-20 07:30:00,5796.663,235.435,227.302,240.649,0.423,0.413,0.039
2023-04-20 07:40:00,5796.670,234.756,228.150,240.144,0.425,0.416,0.039
2023-04-20 07:50:00,5796.677,232.257,224.524,238.378,0.419,0.410,0.038
2023-04-20 08:00:00,5796.684,233.440,225.983,239.450,0.421,0.411,0.037
2023-04-20 08:09:00,5796.691,235.678,227.351,240.810,0.426,0.417,0.038
2023-04-20 08:20:00,5796.698,232.107,224.815,238.479,0.395,0.385,0.037
2023-04-20 08:30:00,5796.706,234.773,226.976,240.322,0.403,0.393,0.037
2023-04-20 08:40:00,5796.713,235.733,226.746,241.375,0.399,0.389,0.037
2023-04-20 08:50:00,5796.720,234.589,226.546,241.367,0.404,0.393,0.040
2023-04-20 09:00:00,5796.728,234.902,226.608,242.184,0.395,0.384,0.040
2023-04-20 09:09:00,5796.734,233.214,225.166,239.709,0.392,0.382,0.038
2023-04-20 09:19:00,5796.836,228.117,223.514,235.901,10.039,9.679,9.515
2023-04-20 09:30:00,5797.049,226.066,220.684,234.717,10.027,9.663,9.497
2023-04-20 09:40:00,5797.261,231.473,225.834,238.768,9.816,9.449,9.290
2023-04-20 09:50:00,5797.462,231.773,224.370,238.534,9.822,9.457,9.298
2023-04-20 10:00:00,5797.683,232.279,224.112,237.897,9.819,9.461,9.300
2023-04-20 10:10:00,5797.816,235.547,222.957,237.600,0.412,0.401,0.040
2023-04-20 10:20:00,5797.822,241.648,229.768,218.771,0.418,0.408,0.040
2023-04-20 10:30:00,5797.831,235.282,221.643,237.451,0.413,0.402,0.041
2023-04-20 10:40:00,5797.837,237.623,221.395,239.185,0.424,0.414,0.037
2023-04-20 10:50:00,5797.840,237.126,220.688,238.974,0.424,0.414,0.036
2023-04-20 11:00:00,5797.853,242.829,225.778,245.025,0.424,0.414,0.036
2023-04-20 11:10:00,5797.859,242.536,224.449,243.751,0.401,0.390,0.035
2023-04-20 11:20:00,5797.867,240.959,222.186,241.902,0.401,0.392,0.035
2023-04-20 11:30:00,5797.874,243.604,223.692,244.586,0.401,0.391,0.036
2023-04-20 11:40:00,5797.881,243.144,224.774,243.511,0.399,0.388,0.035
2023-04-20 11:50:00,5797.889,242.791,223.133,242.650,0.403,0.393,0.036
2023-04-20 12:00:00,5797.896,241.830,221.025,240.985,0.401,0.391,0.037
2023-04-20 12:10:00,5797.903,240.130,221.327,240.760,0.400,0.388,0.037
2023-04-20 12:20:00,5797.911,244.021,224.527,244.564,0.403,0.393,0.035
2023-04-20 12:30:00,5797.918,242.819,223.269,243.206,0.403,0.392,0.035
2023-04-20 12:40:00,5797.925,243.309,224.603,243.430,0.401,0.389,0.036
2023-04-20 12:50:00,5797.932,242.370,223.406,242.371,0.403,0.393,0.037
2023-04-20 13:00:00,5797.939,239.679,220.515,240.207,0.399,0.388,0.035
2023-04-20 13:09:00,5797.999,236.152,218.893,235.370,10.976,10.858,10.589
2023-04-20 13:19:00,5798.235,237.217,220.804,237.249,9.863,9.481,9.292
2023-04-20 13:29:00,5798.463,237.316,221.121,237.804,10.637,10.561,10.317
2023-04-20 13:39:00,5798.694,237.547,221.840,237.406,9.802,9.420,9.230
2023-04-20 13:50:00,5798.911,239.135,224.566,238.780,9.724,9.346,9.150
2023-04-20 14:00:00,5799.127,235.063,223.402,237.290,9.800,9.426,9.223
2023-04-20 14:09:00,5799.339,234.077,227.150,239.600,9.737,9.361,9.165
2023-04-20 14:19:00,5799.551,235.627,229.373,241.365,9.675,9.293,9.102
2023-04-20 14:29:00,5799.764,233.063,226.279,238.778,9.762,9.382,9.191
2023-04-20 14:40:00,5799.975,233.568,228.431,239.793,9.716,9.336,9.150
2023-04-20 14:49:00,5800.187,232.752,227.507,239.269,9.739,9.362,9.171
2023-04-20 15:00:00,5800.397,233.165,228.485,239.899,9.718,9.337,9.151
2023-04-20 15:10:00,5800.608,232.330,228.629,238.299,9.736,9.368,9.181
2023-04-20 15:20:00,5800.819,230.438,226.035,235.924,9.823,9.457,9.263
2023-04-20 15:30:00,5801.030,229.665,224.619,235.086,9.860,9.496,9.311
2023-04-20 15:40:00,5801.239,229.547,223.845,234.298,9.886,9.520,9.331
2023-04-20 15:50:00,5801.451,227.940,223.592,232.966,9.917,9.563,9.382
