dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-27 00:09:00,57758.690,134.184,132.680,133.244,1.685,0.167,1.571
2023-04-27 00:19:00,57758.760,134.431,132.200,132.900,1.684,0.167,1.569
2023-04-27 00:30:00,57758.930,133.277,130.973,131.824,1.677,0.168,1.563
2023-04-27 00:40:00,57759.000,133.896,131.447,132.534,1.682,0.168,1.568
2023-04-27 00:50:00,57759.070,134.756,131.889,133.629,1.683,0.168,1.569
2023-04-27 01:00:00,57759.240,135.348,132.561,134.215,1.689,0.168,1.575
2023-04-27 01:09:00,57759.320,136.266,133.140,135.362,1.696,0.165,1.583
2023-04-27 01:19:00,57759.390,136.465,133.077,135.445,1.693,0.165,1.579
2023-04-27 01:30:00,57759.560,136.587,133.382,135.645,1.695,0.167,1.581
2023-04-27 01:40:00,57760.740,129.087,126.201,128.184,22.127,20.536,21.746
2023-04-27 01:50:00,57761.980,129.512,126.697,128.624,22.073,20.446,21.690
2023-04-27 02:00:00,57763.310,129.761,127.020,128.556,22.015,20.536,21.450
2023-04-27 02:10:00,57764.550,128.538,125.826,128.207,25.242,24.340,22.076
2023-04-27 02:19:00,57765.450,135.516,133.138,135.011,1.694,0.167,1.578
2023-04-27 02:30:00,57765.630,136.052,133.160,135.148,1.693,0.162,1.580
2023-04-27 02:40:00,57765.690,136.819,133.781,135.792,1.699,0.167,1.583
2023-04-27 02:50:00,57765.770,136.189,132.946,135.155,1.694,0.165,1.579
2023-04-27 03:00:00,57765.930,136.004,132.517,134.723,1.694,0.166,1.578
2023-04-27 03:09:00,57766.000,136.019,132.840,135.146,1.693,0.167,1.578
2023-04-27 03:20:00,57766.080,136.628,133.306,135.755,1.697,0.161,1.584
2023-04-27 03:30:00,57766.250,136.376,133.481,135.769,1.696,0.164,1.583
2023-04-27 03:39:00,57766.320,135.889,132.814,135.302,1.689,0.161,1.576
2023-04-27 03:50:00,57766.380,136.187,132.769,135.373,1.693,0.165,1.580
2023-04-27 04:00:00,57766.560,135.709,132.700,134.933,1.695,0.168,1.580
2023-04-27 04:09:00,57766.630,135.414,131.424,135.396,4.842,4.343,1.577
2023-04-27 04:19:00,57767.200,130.092,126.823,129.123,22.273,20.521,21.803
2023-04-27 04:30:00,57768.540,126.743,123.808,126.036,32.976,33.414,32.620
2023-04-27 04:40:00,57769.780,127.998,125.137,126.770,22.216,20.743,21.642
2023-04-27 04:50:00,57771.020,128.264,125.765,127.465,21.952,20.631,21.751
2023-04-27 05:00:00,57772.240,128.376,125.801,127.201,22.023,20.791,21.565
2023-04-27 05:09:00,57773.350,124.684,121.761,123.303,31.486,31.058,30.905
2023-04-27 05:20:00,57775.130,126.769,123.640,125.173,31.109,30.394,30.180
2023-04-27 05:30:00,57777.060,127.972,125.008,126.555,31.213,30.276,30.487
2023-04-27 05:40:00,57779.040,128.897,125.890,127.615,29.658,28.582,28.916
2023-04-27 05:50:00,57780.840,128.448,124.485,126.942,32.434,30.006,30.876
2023-04-27 06:00:00,57782.680,130.355,126.908,129.141,29.915,27.989,28.888
2023-04-27 06:09:00,57784.020,128.673,124.926,127.325,28.253,26.156,27.183
2023-04-27 06:19:00,57785.690,130.029,126.169,128.056,31.127,28.824,29.206
2023-04-27 06:30:00,57787.340,130.749,127.531,128.672,24.606,22.404,23.308
2023-04-27 06:40:00,57789.090,127.746,124.492,126.009,33.170,32.151,30.084
2023-04-27 06:50:00,57790.810,124.782,121.573,122.828,32.055,29.836,30.103
2023-04-27 07:00:00,57792.590,120.315,116.900,118.879,45.651,44.821,41.557
2023-04-27 07:09:00,57794.380,125.476,122.651,123.192,31.905,29.939,29.942
2023-04-27 07:20:00,57796.140,126.370,123.381,124.744,32.199,29.487,30.769
2023-04-27 07:29:00,57798.020,130.626,129.944,132.238,30.410,31.420,32.532
2023-04-27 07:40:00,57799.860,130.892,130.328,133.130,30.557,31.403,33.324
2023-04-27 07:50:00,57801.810,131.390,130.692,133.712,30.296,30.719,32.807
2023-04-27 08:00:00,57803.020,134.847,134.806,138.001,1.708,0.170,1.593
2023-04-27 08:09:00,57803.210,135.323,135.562,138.809,1.709,0.170,1.592
