dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-19 00:09:00,57029.540,135.971,132.101,134.916,1.691,0.169,1.572
2023-04-19 00:19:00,57029.710,132.475,128.639,131.477,13.163,13.832,12.728
2023-04-19 00:29:00,57029.800,135.591,132.019,134.936,1.690,0.170,1.572
2023-04-19 00:39:00,57029.880,134.518,131.009,133.673,1.680,0.166,1.563
2023-04-19 00:50:00,57030.080,133.833,130.065,133.714,4.828,4.331,1.562
2023-04-19 01:00:00,57030.150,134.578,130.830,133.821,1.682,0.168,1.563
2023-04-19 01:10:00,57030.250,129.942,125.987,129.108,12.625,13.254,12.261
2023-04-19 01:20:00,57030.410,133.935,129.958,133.113,1.677,0.165,1.559
2023-04-19 01:30:00,57030.490,133.896,130.653,133.335,1.676,0.167,1.560
2023-04-19 01:40:00,57031.610,126.274,122.419,125.278,22.308,20.811,21.702
2023-04-19 01:50:00,57032.840,126.736,123.234,125.734,22.105,20.896,21.619
2023-04-19 02:00:00,57034.070,127.948,124.671,127.289,21.940,20.783,21.769
2023-04-19 02:09:00,57035.410,127.441,123.616,127.251,25.340,24.351,22.111
2023-04-19 02:20:00,57036.480,134.976,131.644,134.150,1.684,0.167,1.565
2023-04-19 02:30:00,57036.630,132.161,127.637,131.419,13.575,13.503,13.002
2023-04-19 02:40:00,57036.740,135.861,131.962,134.877,1.688,0.168,1.569
2023-04-19 02:50:00,57036.820,133.974,130.098,133.040,1.681,0.170,1.561
2023-04-19 03:00:00,57037.010,134.450,130.604,133.676,1.679,0.171,1.561
2023-04-19 03:09:00,57037.080,134.551,130.452,133.522,1.680,0.168,1.562
2023-04-19 03:19:00,57037.150,134.109,130.431,133.439,1.678,0.172,1.560
2023-04-19 03:30:00,57037.340,133.801,130.450,133.822,1.678,0.169,1.559
2023-04-19 03:40:00,57037.410,134.583,131.039,134.309,1.683,0.168,1.565
2023-04-19 03:50:00,57037.610,133.743,128.999,133.790,4.757,4.266,1.560
2023-04-19 04:00:00,57037.690,135.119,131.016,135.323,1.686,0.171,1.567
2023-04-19 04:09:00,57037.760,134.329,130.105,133.900,1.681,0.171,1.561
2023-04-19 04:19:00,57038.290,128.179,124.227,128.029,22.302,20.964,22.126
2023-04-19 04:29:00,57039.540,127.963,124.114,127.823,21.909,20.698,21.790
2023-04-19 04:40:00,57040.860,123.374,119.199,123.095,33.694,34.065,33.132
2023-04-19 04:50:00,57042.120,127.966,124.450,127.788,21.824,20.823,21.811
2023-04-19 05:00:00,57043.360,127.758,124.236,127.642,21.864,20.762,21.887
2023-04-19 05:10:00,57044.320,122.700,119.160,121.981,31.832,32.110,31.727
2023-04-19 05:20:00,57046.140,122.552,118.644,121.869,32.988,34.149,31.358
2023-04-19 05:30:00,57047.890,122.783,118.810,121.865,31.796,31.254,31.177
2023-04-19 05:40:00,57049.780,122.282,118.584,121.306,32.034,31.790,31.665
2023-04-19 05:50:00,57051.570,121.976,117.933,121.533,33.614,33.256,30.221
2023-04-19 06:00:00,57053.580,123.894,120.141,122.886,29.969,29.573,29.451
2023-04-19 06:10:00,57055.140,125.835,122.084,124.517,22.420,22.076,21.917
2023-04-19 06:19:00,57056.770,122.185,118.362,120.560,30.462,29.966,28.875
2023-04-19 06:29:00,57058.190,122.924,118.449,121.668,34.067,33.520,32.152
2023-04-19 06:40:00,57059.880,123.413,119.726,121.815,31.604,30.334,30.080
2023-04-19 06:50:00,57062.100,118.753,114.625,117.703,46.102,46.361,42.675
2023-04-19 07:00:00,57064.260,119.165,115.198,117.869,45.229,44.615,43.021
2023-04-19 07:09:00,57066.340,124.669,120.701,123.612,33.089,32.193,30.825
2023-04-19 07:20:00,57068.250,124.360,120.460,123.343,33.674,32.450,31.003
2023-04-19 07:30:00,57069.740,131.058,128.471,132.239,32.387,32.807,34.541
2023-04-19 07:40:00,57071.140,132.037,130.300,133.444,20.971,20.151,22.474
2023-04-19 07:50:00,57072.550,133.020,130.975,134.175,21.290,20.119,22.773
2023-04-19 08:00:00,57074.110,131.192,129.028,133.109,32.416,32.995,36.001
2023-04-19 08:09:00,57075.120,137.830,136.369,140.142,2.041,0.167,1.926
2023-04-19 08:19:00,57075.730,137.368,134.783,138.941,7.723,9.905,5.971
2023-04-19 08:30:00,57076.250,139.233,136.019,140.560,7.569,9.592,5.816
2023-04-19 08:40:00,57076.910,136.248,134.076,137.927,7.647,9.775,5.889
2023-04-19 08:50:00,57077.790,131.621,128.672,132.459,40.466,41.395,38.611
2023-04-19 08:59:00,57079.570,133.346,131.042,134.390,27.767,28.150,25.893
2023-04-19 09:10:00,57081.390,132.641,130.360,133.211,27.863,28.450,25.922
2023-04-19 09:20:00,57083.090,132.005,129.464,132.972,30.883,31.999,26.031
2023-04-19 09:29:00,57084.930,132.255,129.518,132.105,28.254,28.395,25.612
2023-04-19 09:39:00,57086.990,130.964,128.749,131.704,27.987,28.383,26.117
2023-04-19 09:49:00,57088.270,136.307,133.630,137.716,10.737,13.710,5.788
2023-04-19 10:00:00,57088.930,138.393,135.690,138.859,7.522,9.474,5.690
2023-04-19 10:09:00,57089.590,135.410,132.159,136.035,23.705,25.572,17.457
2023-04-19 10:20:00,57090.100,136.909,135.087,137.037,8.079,6.348,8.515
2023-04-19 10:30:00,57090.430,137.498,135.173,137.654,4.618,4.165,1.592
2023-04-19 10:40:00,57090.500,138.253,136.397,137.401,1.712,0.166,1.594
2023-04-19 10:50:00,57090.720,137.991,135.880,137.019,1.707,0.165,1.590
2023-04-19 11:00:00,57090.800,137.864,135.408,136.658,1.706,0.165,1.588
2023-04-19 11:09:00,57091.020,138.560,136.112,137.669,4.483,4.069,1.593
2023-04-19 11:19:00,57091.110,138.852,136.573,137.540,1.715,0.166,1.596
2023-04-19 11:29:00,57091.320,138.394,135.721,137.020,1.705,0.163,1.589
2023-04-19 11:39:00,57091.410,137.094,134.704,136.869,4.173,3.824,1.589
2023-04-19 11:49:00,57091.930,136.537,133.957,134.869,22.212,20.305,21.475
2023-04-19 11:59:00,57093.190,135.583,133.070,134.243,21.920,19.978,21.425
2023-04-19 12:10:00,57094.590,136.102,133.785,134.931,21.832,20.038,21.529
2023-04-19 12:19:00,57095.700,139.405,137.608,138.093,1.716,0.167,1.596
2023-04-19 12:30:00,57095.920,138.407,136.178,136.918,1.711,0.166,1.591
2023-04-19 12:40:00,57096.000,138.139,136.199,137.957,4.862,4.379,1.595
2023-04-19 12:50:00,57096.340,138.527,136.446,137.613,1.711,0.164,1.593
2023-04-19 13:00:00,57096.640,136.295,133.760,135.331,14.133,14.429,13.992
2023-04-19 13:10:00,57098.150,131.707,129.034,130.532,34.682,34.049,33.830
2023-04-19 13:20:00,57100.010,133.553,131.330,132.797,21.909,19.973,21.924
2023-04-19 13:29:00,57101.450,133.186,130.732,132.473,21.954,19.776,21.804
2023-04-19 13:39:00,57101.870,135.407,132.712,134.822,1.697,0.170,1.579
2023-04-19 13:49:00,57102.090,138.186,136.541,138.446,1.716,0.168,1.598
2023-04-19 14:00:00,57102.170,138.282,136.123,138.151,1.713,0.166,1.596
2023-04-19 14:09:00,57102.380,137.152,135.335,137.322,1.707,0.171,1.588
2023-04-19 14:20:00,57102.460,138.464,136.540,138.127,1.719,0.176,1.597
2023-04-19 14:30:00,57102.680,138.025,135.062,138.078,1.715,0.169,1.597
2023-04-19 14:40:00,57102.750,138.546,136.769,138.492,1.713,0.169,1.595
2023-04-19 14:50:00,57102.970,139.262,137.382,139.862,1.721,0.167,1.604
2023-04-19 15:00:00,57103.040,139.990,137.693,140.018,1.728,0.170,1.610
2023-04-19 15:09:00,57103.260,138.278,136.744,138.592,1.714,0.169,1.597
2023-04-19 15:19:00,57103.620,134.331,132.184,134.049,21.908,20.213,22.067
2023-04-19 15:29:00,57105.020,132.436,130.305,132.791,21.666,19.813,22.174
2023-04-19 15:40:00,57106.280,132.882,131.160,132.900,21.413,20.226,21.833
2023-04-19 15:50:00,57107.440,136.265,134.297,136.516,11.046,10.721,12.123
2023-04-19 16:00:00,57107.820,133.782,130.696,133.905,16.631,16.471,16.790
2023-04-19 16:09:00,57108.000,137.205,134.854,137.272,1.703,0.170,1.585
2023-04-19 16:19:00,57108.090,136.264,133.171,135.923,13.290,13.787,13.236
2023-04-19 16:30:00,57108.280,137.786,134.795,137.450,1.708,0.174,1.589
2023-04-19 16:40:00,57108.360,137.378,134.956,138.051,1.707,0.171,1.589
2023-04-19 16:50:00,57108.570,138.148,135.062,138.525,1.711,0.174,1.591
2023-04-19 17:00:00,57108.640,135.672,132.546,136.483,1.696,0.172,1.578
2023-04-19 17:09:00,57108.850,137.455,134.120,138.227,1.705,0.171,1.587
2023-04-19 17:19:00,57108.920,137.063,133.329,137.767,1.700,0.172,1.581
2023-04-19 17:29:00,57109.070,134.972,130.224,135.866,12.743,13.239,13.128
2023-04-19 17:40:00,57109.200,137.781,133.744,139.484,1.704,0.166,1.588
2023-04-19 17:50:00,57109.530,135.191,130.068,136.488,22.090,19.994,22.434
2023-04-19 18:00:00,57110.920,135.044,129.986,136.476,21.624,19.688,22.080
2023-04-19 18:09:00,57112.190,134.963,130.325,136.371,21.427,19.833,22.026
2023-04-19 18:20:00,57113.400,136.486,130.861,137.459,13.539,13.586,13.675
2023-04-19 18:30:00,57113.500,137.772,133.277,139.547,1.712,0.170,1.592
2023-04-19 18:40:00,57113.570,137.605,132.932,138.913,1.708,0.171,1.588
2023-04-19 18:50:00,57113.790,136.969,132.113,138.740,4.831,4.342,1.589
2023-04-19 19:00:00,57113.860,137.174,132.745,139.241,1.708,0.171,1.589
2023-04-19 19:10:00,57113.960,137.007,131.963,137.973,13.019,13.731,13.322
2023-04-19 19:20:00,57114.150,139.339,134.755,140.725,1.721,0.214,1.599
