dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-08 00:10:00,56017.410,136.128,133.763,135.080,1.683,0.172,1.566
2023-04-08 00:20:00,56017.480,136.578,134.437,135.864,1.687,0.170,1.570
2023-04-08 00:30:00,56017.550,136.935,134.390,135.560,1.686,0.167,1.570
2023-04-08 00:40:00,56017.730,135.961,133.425,134.786,1.680,0.166,1.564
2023-04-08 00:50:00,56017.800,136.362,133.806,135.289,1.685,0.168,1.570
2023-04-08 01:00:00,56017.870,136.374,133.996,135.093,1.683,0.165,1.568
2023-04-08 01:09:00,56017.930,135.983,133.060,134.493,1.683,0.172,1.565
2023-04-08 01:20:00,56018.110,136.695,133.316,134.785,1.686,0.170,1.569
2023-04-08 01:30:00,56018.190,136.502,133.592,135.182,1.686,0.169,1.570
2023-04-08 01:40:00,56019.250,131.448,128.806,130.202,22.118,20.513,21.585
2023-04-08 01:50:00,56020.570,125.954,123.457,125.643,36.529,37.097,33.326
2023-04-08 02:00:00,56021.840,130.500,128.129,129.496,21.992,20.453,21.682
2023-04-08 02:09:00,56023.080,130.769,128.296,129.481,22.130,20.511,21.618
2023-04-08 02:20:00,56024.130,136.334,133.642,135.039,1.687,0.167,1.571
2023-04-08 02:30:00,56024.310,135.852,133.627,134.466,1.683,0.168,1.566
2023-04-08 02:39:00,56024.380,136.249,133.542,134.915,1.686,0.171,1.569
2023-04-08 02:50:00,56024.450,136.174,133.701,134.480,1.683,0.166,1.569
2023-04-08 03:00:00,56024.520,136.391,133.675,134.839,1.683,0.166,1.569
2023-04-08 03:10:00,56024.700,135.685,133.657,134.177,1.678,0.166,1.564
2023-04-08 03:20:00,56024.760,135.341,132.961,133.779,1.674,0.166,1.560
2023-04-08 03:30:00,56024.830,135.290,132.752,133.703,1.676,0.169,1.561
2023-04-08 03:40:00,56024.900,135.717,132.922,134.203,1.677,0.165,1.563
2023-04-08 03:50:00,56025.080,135.029,132.874,133.754,1.674,0.166,1.561
2023-04-08 04:00:00,56025.160,134.810,132.960,133.752,1.674,0.167,1.560
2023-04-08 04:10:00,56025.230,134.900,132.205,134.363,4.864,4.364,1.565
2023-04-08 04:20:00,56025.600,130.181,127.934,128.538,22.532,21.049,21.806
2023-04-08 04:30:00,56026.960,129.541,127.437,128.355,22.094,20.592,21.712
2023-04-08 04:40:00,56028.200,129.621,127.420,128.161,22.183,20.641,21.603
2023-04-08 04:49:00,56029.440,129.341,127.191,127.869,22.165,20.673,21.611
2023-04-08 04:59:00,56030.680,129.349,127.183,127.824,22.177,20.687,21.591
2023-04-08 05:10:00,56031.290,134.559,132.262,133.054,1.678,1.173,1.818
2023-04-08 05:20:00,56032.940,126.437,124.208,124.255,31.893,31.799,30.688
2023-04-08 05:30:00,56034.710,125.511,123.653,123.919,30.900,30.934,30.469
2023-04-08 05:40:00,56036.500,125.678,123.173,123.819,31.602,30.784,30.473
2023-04-08 05:50:00,56038.360,124.106,120.928,122.355,34.047,33.598,31.342
2023-04-08 06:00:00,56040.190,121.130,118.564,119.226,42.254,43.322,40.701
