dtime,total_e,v1,v2,v3,a1,a2,a3
2023-04-11 00:09:00,5727.952,233.011,228.239,236.600,0.392,0.382,0.040
2023-04-11 00:19:00,5727.959,233.316,228.676,237.230,0.388,0.378,0.039
2023-04-11 00:30:00,5727.966,233.909,229.385,238.055,0.393,0.383,0.039
2023-04-11 00:40:00,5727.973,233.336,228.515,237.154,0.390,0.380,0.040
2023-04-11 00:50:00,5727.979,232.778,228.197,237.309,0.392,0.380,0.041
2023-04-11 01:00:00,5727.986,233.921,229.095,238.224,0.392,0.381,0.039
2023-04-11 01:09:00,5727.993,233.782,229.582,238.508,0.396,0.387,0.039
2023-04-11 01:19:00,5728.000,233.533,228.951,238.290,0.389,0.379,0.040
2023-04-11 01:29:00,5728.007,232.423,227.900,237.451,0.393,0.383,0.040
2023-04-11 01:39:00,5728.013,231.746,227.427,236.830,0.396,0.386,0.039
2023-04-11 01:50:00,5728.020,232.224,227.448,236.983,0.391,0.383,0.039
2023-04-11 02:00:00,5728.027,232.968,228.268,237.513,0.391,0.382,0.039
2023-04-11 02:09:00,5728.034,234.118,229.022,238.540,0.388,0.378,0.038
2023-04-11 02:20:00,5728.041,233.769,229.045,238.173,0.386,0.376,0.040
2023-04-11 02:30:00,5728.047,233.775,229.396,237.982,0.386,0.376,0.039
2023-04-11 02:40:00,5728.054,234.050,229.605,238.495,0.389,0.379,0.039
2023-04-11 02:50:00,5728.061,234.251,229.940,238.380,0.387,0.379,0.039
2023-04-11 03:00:00,5728.068,235.657,231.431,239.438,0.389,0.379,0.038
2023-04-11 03:09:00,5728.075,233.964,229.242,237.768,0.387,0.377,0.039
2023-04-11 03:19:00,5728.082,233.620,229.247,237.852,0.386,0.377,0.039
2023-04-11 03:30:00,5728.088,234.342,229.704,238.463,0.390,0.379,0.041
2023-04-11 03:39:00,5728.095,232.135,228.173,235.856,0.389,0.380,0.039
2023-04-11 03:50:00,5728.102,232.315,227.875,235.978,0.392,0.382,0.039
2023-04-11 04:00:00,5728.108,233.002,228.574,236.563,0.393,0.383,0.040
2023-04-11 04:10:00,5728.115,231.883,227.510,235.480,0.387,0.378,0.039
2023-04-11 04:20:00,5728.122,232.149,227.850,235.831,0.389,0.380,0.040
2023-04-11 04:30:00,5728.129,232.749,228.486,236.450,0.394,0.385,0.040
2023-04-11 04:40:00,5728.136,233.182,228.602,236.786,0.391,0.382,0.039
2023-04-11 04:50:00,5728.142,231.419,226.782,235.889,0.389,0.380,0.041
2023-04-11 05:00:00,5728.149,230.995,226.375,235.401,0.387,0.377,0.041
2023-04-11 05:09:00,5728.156,230.587,225.762,234.783,0.389,0.378,0.040
2023-04-11 05:19:00,5728.162,231.780,227.337,235.955,0.394,0.384,0.042
2023-04-11 05:30:00,5728.169,230.501,226.080,234.426,0.385,0.376,0.040
2023-04-11 05:40:00,5728.369,229.387,225.701,232.353,9.964,9.642,9.409
2023-04-11 05:50:00,5728.581,229.618,226.043,232.225,9.913,9.592,9.363
2023-04-11 06:00:00,5728.801,231.589,228.122,233.276,9.842,9.522,9.288
2023-04-11 06:10:00,5729.017,230.456,227.826,233.128,9.845,9.524,9.298
2023-04-11 06:20:00,5729.226,235.730,232.883,239.301,0.419,0.410,0.041
2023-04-11 06:30:00,5729.233,233.459,231.508,237.461,0.422,0.413,0.041
2023-04-11 06:40:00,5729.240,232.323,229.096,235.277,0.419,0.409,0.042
2023-04-11 06:50:00,5729.247,230.648,227.093,234.381,0.418,0.409,0.039
2023-04-11 07:00:00,5729.254,231.098,229.585,235.527,0.416,0.407,0.039
2023-04-11 07:09:00,5729.261,231.744,228.855,235.530,0.416,0.407,0.038
2023-04-11 07:19:00,5729.268,230.178,228.741,236.499,0.415,0.405,0.040
2023-04-11 07:30:00,5729.275,228.927,225.829,234.990,0.398,0.388,0.038
2023-04-11 07:40:00,5729.282,230.633,227.786,236.309,0.400,0.391,0.037
